  -0.10547E+00   0.11500E+00  -0.21494E-01   0.00000E+00   0.00000E+00   0.14922E+00  -0.45055E-01   0.57339E-01  -0.50986E-01   0.69576E-01  -0.10124E+00  -0.25775E-01   0.14477E-01
  -0.97656E-01   0.11584E+00  -0.22527E-01   0.00000E+00   0.00000E+00   0.14928E+00  -0.46249E-01   0.57174E-01  -0.51320E-01   0.68028E-01  -0.10350E+00  -0.23573E-01   0.14103E-01
  -0.89844E-01   0.11658E+00  -0.23537E-01   0.00000E+00   0.00000E+00   0.14927E+00  -0.47377E-01   0.57005E-01  -0.51635E-01   0.66486E-01  -0.10555E+00  -0.21416E-01   0.13630E-01
  -0.82031E-01   0.11725E+00  -0.24436E-01   0.00000E+00   0.00000E+00   0.14923E+00  -0.48338E-01   0.56835E-01  -0.51880E-01   0.65023E-01  -0.10734E+00  -0.19316E-01   0.12954E-01
  -0.74219E-01   0.11785E+00  -0.25293E-01   0.00000E+00   0.00000E+00   0.14917E+00  -0.49230E-01   0.56668E-01  -0.52111E-01   0.63643E-01  -0.10894E+00  -0.17267E-01   0.12189E-01
  -0.66406E-01   0.11838E+00  -0.26041E-01   0.00000E+00   0.00000E+00   0.14911E+00  -0.49977E-01   0.56505E-01  -0.52285E-01   0.62394E-01  -0.11033E+00  -0.15277E-01   0.11247E-01
  -0.58594E-01   0.11885E+00  -0.26738E-01   0.00000E+00   0.00000E+00   0.14904E+00  -0.50662E-01   0.56350E-01  -0.52447E-01   0.61265E-01  -0.11156E+00  -0.13335E-01   0.10233E-01
  -0.50781E-01   0.11927E+00  -0.27330E-01   0.00000E+00   0.00000E+00   0.14898E+00  -0.51227E-01   0.56206E-01  -0.52565E-01   0.60285E-01  -0.11262E+00  -0.11449E-01   0.90679E-02
  -0.42969E-01   0.11963E+00  -0.27861E-01   0.00000E+00   0.00000E+00   0.14893E+00  -0.51731E-01   0.56075E-01  -0.52672E-01   0.59437E-01  -0.11354E+00  -0.96027E-02   0.78535E-02
  -0.35156E-01   0.11993E+00  -0.28294E-01   0.00000E+00   0.00000E+00   0.14889E+00  -0.52133E-01   0.55962E-01  -0.52745E-01   0.58738E-01  -0.11431E+00  -0.78018E-02   0.65173E-02
  -0.27344E-01   0.12017E+00  -0.28655E-01   0.00000E+00   0.00000E+00   0.14886E+00  -0.52471E-01   0.55867E-01  -0.52808E-01   0.58172E-01  -0.11494E+00  -0.60295E-02   0.51563E-02
