# step time iz imu ivpar real_calculate_rhs imag_calculate_rhs
          20   6.00000000000000E-02        1        1        1   1.32028330969664E-04  -2.08735219572973E-04
          20   6.00000000000000E-02        1        1        2   1.68700830613847E-05  -2.20976385332917E-04
          20   6.00000000000000E-02        1        1        3  -7.29085076465005E-05  -1.79668963843605E-04
          20   6.00000000000000E-02        1        1        4  -1.21159935340311E-04  -1.13260777254084E-04
          20   6.00000000000000E-02        1        1        5  -1.30441768972224E-04  -4.72403758873824E-05
          20   6.00000000000000E-02        1        1        6  -1.13327857789022E-04   3.07550867202555E-06
          20   6.00000000000000E-02        1        1        7  -8.41352398714966E-05   3.29006266511582E-05
          20   6.00000000000000E-02        1        1        8  -5.39532489111177E-05   4.46258241185100E-05
          20   6.00000000000000E-02        1        1        9  -2.90988958875577E-05   4.38214046708468E-05
          20   6.00000000000000E-02        1        1       10  -1.17620402876471E-05   3.62764596100619E-05
          20   6.00000000000000E-02        1        1       11  -1.48978176261839E-06   2.64788524007516E-05
          20   6.00000000000000E-02        1        1       12   3.38363916425432E-06   1.72293294039678E-05
          20   6.00000000000000E-02        1        1       13   4.74019904341264E-06   9.88681405370798E-06
          20   6.00000000000000E-02        1        1       14   4.14811321161866E-06   4.82903554087374E-06
          20   6.00000000000000E-02        1        1       15   2.67897474308651E-06   1.88298538036157E-06
          20   6.00000000000000E-02        1        1       16   9.28451962139188E-07   6.25955470109605E-07
          20   6.00000000000000E-02        1        1       17  -4.65820433645003E-07   5.60956423213058E-07
          20   6.00000000000000E-02        1        1       18  -1.47657364040323E-06   1.31427132399521E-06
          20   6.00000000000000E-02        1        1       19  -2.59152714629769E-06   2.64819471102033E-06
          20   6.00000000000000E-02        1        1       20  -3.93602796788889E-06   4.32288897113060E-06
          20   6.00000000000000E-02        1        1       21  -5.61485649624386E-06   6.08803744174426E-06
          20   6.00000000000000E-02        1        1       22  -7.66552143768391E-06   7.71074220004981E-06
          20   6.00000000000000E-02        1        1       23  -1.00440276343627E-05   9.03320274537633E-06
          20   6.00000000000000E-02        1        1       24  -1.26751552801246E-05   1.00448538079802E-05
          20   6.00000000000000E-02        1        1       25  -1.55953433778792E-05   1.09183052122124E-05
          20   6.00000000000000E-02        1        1       26  -1.91779784229039E-05   1.19158274209973E-05
          20   6.00000000000000E-02        1        1       27  -2.43398914844491E-05   1.30539721196362E-05
          20   6.00000000000000E-02        1        1       28  -3.24922329017568E-05   1.34779717597390E-05
          20   6.00000000000000E-02        1        1       29  -4.48912069183590E-05   1.07133133853703E-05
          20   6.00000000000000E-02        1        1       30  -6.11276874059543E-05   3.37851157052794E-07
          20   6.00000000000000E-02        1        1       31  -7.69753847882560E-05  -2.30100450673909E-05
          20   6.00000000000000E-02        1        1       32  -8.27837898571926E-05  -6.24713456909727E-05
          20   6.00000000000000E-02        1        2        1   1.46893036580961E-04  -2.01126302631681E-04
          20   6.00000000000000E-02        1        2        2   3.23137105299266E-05  -2.22810670845740E-04
          20   6.00000000000000E-02        1        2        3  -6.15902914375575E-05  -1.87899366609391E-04
          20   6.00000000000000E-02        1        2        4  -1.15709438016709E-04  -1.24382679269537E-04
          20   6.00000000000000E-02        1        2        5  -1.30509911840881E-04  -5.80446933751477E-05
          20   6.00000000000000E-02        1        2        6  -1.17333727090723E-04  -5.34924280535139E-06
          20   6.00000000000000E-02        1        2        7  -9.01780499636121E-05   2.76567643977635E-05
          20   6.00000000000000E-02        1        2        8  -6.04227134935991E-05   4.24164511898696E-05
