ky,matched_reference_ky,observed_growth,reference_growth,growth_error,observed_frequency,reference_frequency,frequency_error,phi_phase_aligned_error,growth_passed,frequency_passed,phi_passed
0.1,0.09999999999999999,0.0014278712450036225,-0.0007797962033046558,0.0022076674483082785,-0.019384247627672484,-0.06573003284376668,0.04634578521609419,0.11045577321088534,True,False,False
0.2,0.19999999999999998,-0.0008187790663053875,-0.004876056537197182,0.004057277470891794,-0.03645304967844202,-0.11818459283860903,0.08173154316016701,0.14625918074465868,True,False,False
0.3,0.3,-0.0016799863025977943,0.009619443823361787,-0.01129943012595958,-0.04698726170815198,-0.0028493457942134434,-0.044137915913938536,0.174004958214844,True,False,False
