ky_index,ky,growth_rate,frequency,kperp2_average,quasilinear_contribution,raw_final_amplitude,log_normalization
0,0.1,0.5166360885094138,-0.010176340929250067,0.036496346638478776,14.155830270160767,1.0489647350713387,-4.856985868537444
1,0.2,0.5183210133929236,-0.016646540079726612,0.13367856966684952,3.87736803797941,1.0493852655277036,-4.911371421405544
2,0.3,0.5024913011741452,-0.02278369432844971,0.28494482294537093,1.763468786617395,1.0486004097817423,-4.985700159364745
