ky,matched_reference_ky,observed_growth,reference_growth,growth_error,observed_frequency,reference_frequency,frequency_error,phi_phase_aligned_error,growth_passed,frequency_passed,phi_passed
0.1,0.09999999999999999,0.0023337994466213667,-0.0007797962033046558,0.0031135956499260225,-0.058123496516293,-0.06573003284376668,0.007606536327473677,0.14566025033758287,True,True,False
0.2,0.19999999999999998,0.002205932411667862,-0.004876056537197182,0.007081988948865044,-0.12746017361233958,-0.11818459283860903,-0.009275580773730543,0.15577651564620124,True,True,False
0.3,0.3,0.003611396623391806,0.009619443823361787,-0.0060080471999699805,-0.1889074770596314,-0.0028493457942134434,-0.18605813126541795,0.14292865723849463,True,False,False
