# step time iz imu ivpar real_f imag_f real_phi imag_phi
          20   6.00000000000000E-02        1        1        1  -1.02889162585616E-03  -7.80115615001099E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1        2  -1.25693739747321E-03  -2.45871305241255E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1        3  -1.21836820456766E-03   3.01900168838999E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1        4  -9.67150231151873E-04   7.44923771352533E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1        5  -5.93917644651098E-04   1.02205559711251E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1        6  -1.89400445389748E-04   1.12677136888576E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1        7   1.78435374564517E-04   1.08969426351353E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1        8   4.71690493691795E-04   9.57757479092204E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1        9   6.78953691592868E-04   7.77863275105612E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       10   8.06828644366031E-04   5.87632897360922E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       11   8.71123317604266E-04   4.12382911056119E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       12   8.90069749110364E-04   2.66082602254628E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       13   8.80166559022754E-04   1.54097191052640E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       14   8.54242345903860E-04   7.61953651977057E-05   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       15   8.21013590555781E-04   2.90294085962923E-05   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       16   7.85480469274976E-04   7.82703012151089E-06   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       17   7.57735352543427E-04   7.70246369671201E-06   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       18   7.37968233879915E-04   2.48343183114282E-05   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       19   7.17075343085148E-04   5.65537642684620E-05   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       20   6.93234905762668E-04   1.00500897083300E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       21   6.64384983973023E-04   1.54180747904461E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       22   6.28636738527503E-04   2.14975512466233E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       23   5.84540757943119E-04   2.80312194779405E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       24   5.31082691093665E-04   3.47972697737399E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       25   4.67282203105581E-04   4.16404076679611E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       26   3.91345794795067E-04   4.84714666778856E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       27   2.99559511270121E-04   5.51891301724938E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       28   1.85543462497279E-04   6.14799963659374E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       29   4.10204123782359E-05   6.64970709060274E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       30  -1.40492756436567E-04   6.85199201082891E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       31  -3.56292719034166E-04   6.48466872316791E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        1       32  -5.85077108469782E-04   5.22805185620858E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2        1  -9.74418103761352E-04  -8.38819547319278E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2        2  -1.23906070542585E-03  -3.25868667817763E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2        3  -1.23696496616986E-03   2.22015496084149E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2        4  -1.01633759655186E-03   6.80106296001273E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2        5  -6.62904715121461E-04   9.81343661675969E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2        6  -2.66526893888546E-04   1.11280553665576E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2        7   1.02895526770718E-04   1.10020972576126E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2        8   4.04263344013581E-04   9.87717409989813E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2        9   6.22944915601910E-04   8.21375328092607E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       10   7.63010121382456E-04   6.39244650433747E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       11   8.38627970985141E-04   4.67719129195999E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       12   8.67169877437487E-04   3.21988565644725E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       13   8.64804391372153E-04   2.08502681975246E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       14   8.44327352649521E-04   1.27870565786419E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       15   8.14574634880275E-04   7.73302972346413E-05   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       16   7.80752374828780E-04   5.24676242872563E-05   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       17   7.53218810289991E-04   4.95248522016302E-05   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       18   7.32594436157719E-04   6.47555682478746E-05   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       19   7.10011041033382E-04   9.45129335543019E-05   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       20   6.83959062113753E-04   1.36385974962512E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       21   6.52678403844668E-04   1.87835823284545E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       22   6.14496995666075E-04   2.46233890338680E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       23   5.68060108412678E-04   3.09033827575715E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       24   5.12316904313178E-04   3.74058497613505E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       25   4.46132830314088E-04   4.39757457254797E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       26   3.67481693935219E-04   5.05119502452356E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       27   2.72429078217619E-04   5.68788104000043E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       28   1.54566219952975E-04   6.26990036313068E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       29   6.05477517996969E-06   6.70373249993276E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       30  -1.78388006278397E-04   6.80904937602597E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       31  -3.93831609094942E-04   6.31266321415919E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        2       32  -6.18368783815612E-04   4.90708906264366E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3        1  -8.56066819197331E-04  -9.43672964200998E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3        2  -1.18784817092495E-03  -4.80472701849467E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3        3  -1.25781281903167E-03   6.02596214437022E-05   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3        4  -1.10064608963583E-03   5.42059770067447E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3        5  -7.91110304957705E-04   8.87239138776939E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3        6  -4.15885479121465E-04   1.07040885853861E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3        7  -4.75849398090943E-05   1.10711478100554E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3        8   2.66945763556674E-04   1.03526073275860E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3        9   5.06776162266073E-04   8.98421576669678E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       10   6.70664728331537E-04   7.34933197317251E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       11   7.69063961976414E-04   5.72979996436538E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       12   8.17188307251652E-04   4.30056206806480E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       13   8.30265478000182E-04   3.14795017110206E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       14   8.20966199912512E-04   2.29562221716781E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       15   7.98491821861771E-04   1.72843798413630E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       16   7.68662288203512E-04   1.40996675808164E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       17   7.42120687675836E-04   1.32413188612438E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       18   7.20335851946533E-04   1.43650648983685E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       19   6.95149975690056E-04   1.69307233462318E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       20   6.65422012064544E-04   2.06933824298559E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       21   6.29744438237190E-04   2.53917557136909E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       22   5.86737047978566E-04   3.07558892414488E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       23   5.35244116332570E-04   3.65276839971734E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       24   4.74274609474200E-04   4.24886949784822E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       25   4.02574729123414E-04   4.84777762248630E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       26   3.17841689305872E-04   5.43658457042904E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       27   2.15873455720558E-04   5.99466438193089E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       28   9.03819698438300E-05   6.47169323328734E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       29  -6.53942798985285E-05   6.75763348458387E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       30  -2.54162687569828E-04   6.65837785485823E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       31  -4.66440103678308E-04   5.90020215700930E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        3       32  -6.79377262927861E-04   4.19940385204787E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4        1  -6.59918383425994E-04  -1.06748220935743E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4        2  -1.07515487556801E-03  -6.94118438433709E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4        3  -1.24857529775247E-03  -1.81988442128734E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4        4  -1.19019948252497E-03   3.18648720071715E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4        5  -9.56032926107571E-04   7.17483667529268E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4        6  -6.24663434467184E-04   9.71761092155181E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4        7  -2.69869902076946E-04   1.08132947289283E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4        8   5.47525251099744E-05   1.07324744436969E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4        9   3.19569536746962E-04   9.85642874631967E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       10   5.15238941567801E-04   8.55769057191264E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       11   6.46016742718016E-04   7.13494504306642E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       12   7.23144174393764E-04   5.79271728951361E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       13   7.59836332372454E-04   4.64881396829205E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       14   7.68208740369195E-04   3.75397210256036E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       15   7.57846152853673E-04   3.11321133101568E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       16   7.35438830426651E-04   2.70295252736711E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       17   7.11513075502337E-04   2.54329824473670E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       18   6.88668573490050E-04   2.60583615939687E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       19   6.60285527327103E-04   2.80559412792621E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       20   6.25719486681103E-04   3.11703452368761E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       21   5.84076986180757E-04   3.51354330588839E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       22   5.34438361495615E-04   3.96845469200890E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       23   4.75972360003035E-04   4.45711346624407E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       24   4.07780878418059E-04   4.95880548961961E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       25   3.28427462479459E-04   5.45667674967123E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       26   2.35250762476143E-04   5.93258274992155E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       27   1.23854730113598E-04   6.35369936382008E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       28  -1.14545889115472E-05   6.65018485422838E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       29  -1.75260660456416E-04   6.68967092922600E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       30  -3.65929320499197E-04   6.26465664235438E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       31  -5.67001094714881E-04   5.11493122605156E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        4       32  -7.54746212000696E-04   2.99034601472375E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5        1  -3.77594736387292E-04  -1.16669917803768E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5        2  -8.67464477223468E-04  -9.33095235682677E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5        3  -1.16355551237359E-03  -4.89589008453121E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5        4  -1.23699288217336E-03   4.28897741449117E-06   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5        5  -1.11606600451437E-03   4.48152873605450E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5        6  -8.63388840883275E-04   7.79838575240585E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5        7  -5.49093376813144E-04   9.78800842533859E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5        8  -2.31854569187673E-04   1.05605045317248E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5        9   4.93590461532766E-05   1.03993653164174E-03   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5       10   2.75245164320308E-04   9.63720031975497E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5       11   4.41655232324137E-04   8.57426847105982E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5       12   5.53843833562002E-04   7.43998546218262E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5       13   6.21436732603526E-04   6.38570194227119E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5       14   6.54903444067013E-04   5.49488967003934E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5       15   6.63564409104737E-04   4.79978493861295E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5       16   6.54721176927790E-04   4.29639561961865E-04   6.22985384694988E-04  -9.78110011019466E-05
          20   6.00000000000000E-02        1        5       17   6.37349963342626E-04   4.04854865215070E-04   6.22985384694988E-04  -9.78110011019466E-05
