time,max_abs_profile_error,reversed_profile_error,best_shift_profile_error,best_global_shift,solver_peak_z,gkw_peak_z,solver_peak_value,gkw_peak_value,solver_total_power,gkw_total_power,total_power_ratio,center_of_power_error,edge_fraction_error,peak_z_error,second_moment_error,global_worst_time,global_worst_z,global_worst_signed_profile_error,global_worst_solver_value,global_worst_gkw_value,normalized_profiles,status,notes
1.26,0.005499845271348787,0.005499845271348787,0.005499845271348787,0,0.09375,-0.09375,0.43049242406955585,0.4338989838112289,0.9999999999999998,1.00000003731,0.9999999626900012,2.7755575615628914e-17,2.7870383529032916e-05,0.1875,-0.0008404416231849732,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.32,0.007798642883779641,0.007798642883779641,0.007798642883779641,0,0.09375,-0.09375,0.4226279409316781,0.42833457418660315,0.9999999999999998,1.000000994114,0.999999005886988,4.163336342344337e-17,5.3889501251730774e-06,0.1875,-0.0011856643071643455,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.3800000000000001,0.009010751794886085,0.009010751794886085,0.009010751794886085,0,0.09375,-0.09375,0.41410889605691525,0.4216638911356599,0.9999999999999997,1.000000258178,0.9999997418220663,0.0,-3.828943347758883e-07,0.1875,0.003704271231169929,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.44,0.009268029457073501,0.009268029457073501,0.009268029457073501,0,-0.09375,-0.09375,0.40624362548109216,0.4140141054874819,1.0000000000000002,0.9999997452080001,1.0000002547920652,-1.3877787807814457e-17,-2.1405640207947547e-06,0.0,0.0019459704326788008,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.5,0.008451693355347026,0.008451693355347026,0.008451693355347026,0,0.09375,-0.09375,0.39916036049073406,0.406179816750351,1.0,1.000000451154,0.9999995488462036,6.938893903907228e-17,4.484154874529993e-06,0.1875,0.0021003830012091204,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.56,0.006649494298093042,0.006649494298093042,0.006649494298093042,0,-0.09375,-0.09375,0.39368282799701243,0.39898506059864897,1.0,0.9999998481179999,1.000000151882023,-5.551115123125783e-17,1.8309260296332977e-06,0.0,0.0035973775519782744,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.62,0.003920566318928884,0.003920566318928884,0.003920566318928884,0,-0.09375,-0.09375,0.3891382237544606,0.3922037237253433,1.0,1.0000007044162,0.9999992955842966,2.7755575615628914e-17,1.0973399085101108e-07,0.0,0.008039757850238805,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.68,0.0010741390718041902,0.0010741390718041902,0.0010741390718041902,0,0.09375,-0.09375,0.38645283830559607,0.38608050425341484,1.0,0.9999986939164001,1.0000013060853057,1.3877787807814457e-17,4.583117895148758e-07,0.1875,-0.0013623989707241962,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.74,0.004540704355959102,0.004540704355959102,0.004540704355959102,0,-0.09375,-0.09375,0.3851618810273682,0.3806211766714091,0.9999999999999996,0.9999995358339999,1.000000464166215,-1.3877787807814457e-17,-4.984304916236638e-07,0.0,-0.020331869129061514,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.8,0.007342830392279065,0.007342830392279065,0.007342830392279065,0,0.09375,-0.09375,0.3842925869573724,0.3769497565650933,0.9999999999999994,1.000000645802,0.9999993541984166,-1.3877787807814457e-17,-1.2378606124166118e-07,0.1875,-0.00042151959201588984,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.86,0.010109602644276794,0.010109602644276794,0.010109602644276794,0,-0.09375,-0.09375,0.3838778044462141,0.37376820180193737,0.9999999999999999,0.999999460088,1.0000005399122913,-1.249000902703301e-16,-7.914719608026559e-07,0.0,0.0007557778324983472,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.92,0.012413007044481339,0.012413007044481339,0.012413007044481339,0,-0.09375,-0.09375,0.38366675277798845,0.3712537457335071,0.9999999999999998,1.000000684886,0.999999315114469,-4.163336342344337e-17,2.1809981215832236e-05,0.0,-0.005311167699578567,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
1.98,0.013376388542993334,0.013376388542993334,0.013376388542993334,0,-0.09375,-0.09375,0.38289713236904244,0.3695207438260491,1.0000000000000004,1.00000069326,0.999999306740481,-5.551115123125783e-17,3.2044246671237656e-05,0.0,-0.0013382427526367757,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.04,0.013428947183942441,0.013428947183942441,0.013428947183942441,0,-0.09375,-0.09375,0.38151335250303003,0.3680844053190876,0.9999999999999998,0.9999988988420001,1.0000011011592123,0.0,-5.479765810775617e-07,0.0,-0.0028006095951203236,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
2.1,0.012713582786158417,0.012713582786158417,0.012713582786158417,0,0.09375,-0.09375,0.37939933755992644,0.36668575477376786,1.0,1.0000006687640002,0.9999993312364475,6.938893903907228e-17,1.7549381485309997e-06,0.1875,-0.004053580476661378,3.7800000000000002,-0.09375,0.029625447419939166,0.35698553011960743,0.32736008269966826,True,OPEN,observed=stellarator_gk; reference=gkw:parallel_phi.dat; parallel |phi|^2 profile alignment/normalization audit
