output_window,time,local_delta,max_delta,relative_delta,max_parallel_diffusion,max_velocity_diffusion,worst_window,worst_max_delta,target_z,target_z_index,status,notes
1,0.06,8.11039504557465e-05,0.014010106905660624,0.8985196896095599,0.00806676816573408,0.00015542092414278836,1,0.014010106905660624,0.09375,24,OPEN,"multi-window GKW ltrapping_arakawa fused Term I/IV audit; output_windows=(1, 40, 80), initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375; passed means every sampled window matches the separated fallback"
40,2.4,0.0006165858480363962,0.0028004685541289983,0.15207297474358986,0.011566015297076876,0.0010902774592564336,1,0.014010106905660624,0.09375,24,OPEN,"multi-window GKW ltrapping_arakawa fused Term I/IV audit; output_windows=(1, 40, 80), initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375; passed means every sampled window matches the separated fallback"
80,4.8,0.0001265089550652521,0.0006152079285486119,0.056947861475111494,0.005321830035601937,0.000568793660044101,1,0.014010106905660624,0.09375,24,OPEN,"multi-window GKW ltrapping_arakawa fused Term I/IV audit; output_windows=(1, 40, 80), initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375; passed means every sampled window matches the separated fallback"
