z_index,z,normalized_phi_power,streaming_delta_profile,field_drive_delta_profile,field_residual_profile,is_target_z,time,target_z,peak_z,second_moment,local_streaming_delta,max_streaming_delta,boundary_streaming_delta,local_field_drive_delta,max_field_drive_delta,boundary_field_drive_delta,field_residual_max,field_reconstruction_error,rhs_assembly_error,status,notes
29,1.03125,5.833011185044671e-05,0.002541175043469264,1.1550708207157236e-20,5.485677294651096e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
30,1.21875,5.687506652238305e-07,0.002032045409776727,1.1073246472328373e-21,1.3585014283360144e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
31,1.40625,2.5704478030698127e-06,0.002206405199770257,6.428880189051003e-23,2.6223352097530134e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
32,1.59375,8.462155259987758e-06,0.002187890395226429,9.21738062577691e-22,2.6020852139652106e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
33,1.78125,3.5330552782755926e-06,0.0020276852030356664,2.6750860038617382e-21,3.043500531374954e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
34,1.96875,5.217679075106494e-06,0.002437630252705367,1.2602792210811551e-21,3.634908046050479e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
35,2.15625,7.0968075946942305e-06,0.0021440946006160964,1.0913723720167184e-21,9.215718466126788e-19,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
36,2.34375,1.45134992964745e-05,0.0022309032243447635,3.458136365396206e-21,3.705370968959021e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
37,2.53125,6.639930814853114e-06,0.002421464822450258,6.150194697590613e-23,3.1572443831564575e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
38,2.71875,1.5831565550473748e-07,0.0019234809245600901,4.562298115777143e-24,4.0254656000365407e-19,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
39,2.90625,1.4819915436511065e-06,0.0022102955395704167,7.773703190571007e-22,1.8526854844795106e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
40,3.09375,4.104109594337856e-06,0.002185998666882277,3.516333120895497e-23,3.576224061345498e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
41,3.28125,3.06005339372369e-06,0.0018859661225887712,5.503469037317304e-23,1.788112030672749e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
42,3.46875,7.729823514293265e-06,0.002369103599754022,1.8029856139228372e-22,3.576224061345498e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
43,3.65625,3.2386875635343163e-06,0.0021575070144627564,7.670659046339278e-22,5.6545067284747504e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
44,3.84375,2.3821611064372975e-05,0.002103126290892675,8.927692591836534e-23,9.889445383256551e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
45,4.03125,1.4241964746848326e-05,0.002352350850043076,6.136141980614512e-22,5.485677294651096e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
46,4.21875,7.434020174495113e-08,0.001505891933037016,2.102328502407831e-06,3.428548309156935e-19,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
47,4.40625,8.084162891139518e-07,0.0019373242808842016,1.7133137658305785e-06,2.5380522142986216e-18,False,3.72,0.09375,0.09375,0.032992775141809566,0.005228399497117055,0.007044002628973733,0.0019373242808842016,2.7611004325485534e-19,2.1023285024078316e-06,1.7133137658305798e-06,4.742874840267547e-16,3.7238012298709097e-16,0.0,PASS,"central profile operator audit; initial_profile=cosine, normalization_model=gkw_unweighted, target_z=0.09375"
