sample_index,time,ky_index,ky,log_amplitude,raw_amplitude,window_growth
28,2.8000000000000003,0,0.1,-4.886091905162144,0.9711815876551217,-0.292418172018358
28,2.8000000000000003,1,0.2,-4.7005988020073435,0.9968210997518263,-0.03183963685189359
28,2.8000000000000003,2,0.3,-4.581523545406394,1.0104472520155672,0.10393056613443354
29,2.9,0,0.1,-4.912663826128719,0.9737780062615398,-0.26571920966575663
29,2.9,1,0.2,-4.701663609804085,0.9989357589099175,-0.010648077967418994
29,2.9,2,0.3,-4.570370646039033,1.0112153248085451,0.11152899367360232
30,3.0,0,0.1,-4.936165739340529,0.9767721058951281,-0.235019132118097
30,3.0,1,0.2,-4.700785891935494,1.0008781031756413,0.008777178685912539
30,3.0,2,0.3,-4.558698557764597,1.0117404729015866,0.11672088274436544
31,3.1,0,0.1,-4.956209745013453,0.9801555399536003,-0.20044005672923842
31,3.1,1,0.2,-4.69815201159138,1.0026373520543022,0.026338803441143786
31,3.1,2,0.3,-4.546713206698738,1.0120574631943624,0.11985351065859173
32,3.2,0,0.1,-4.972437811183515,0.9839028994988875,-0.16228066170062214
32,3.2,1,0.2,-4.693948539068383,1.004212319505295,0.04203472522997128
32,3.2,2,0.3,-4.534585599807623,1.0122014445048426,0.12127606891114684
33,3.3000000000000003,0,0.1,-4.984542401894311,0.9879683751433423,-0.12104590710795715
33,3.3000000000000003,1,0.2,-4.688353782260037,1.005610436688284,0.05594756808345198
33,3.3000000000000003,2,0.3,-4.522452685063684,1.0122068171353968,0.12132914743938616
34,3.4,0,0.1,-4.992287407466874,0.9922849097019537,-0.07745005572562774
34,3.4,1,0.2,-4.6815305354353285,1.0068465782084008,0.06823246824708941
34,3.4,2,0.3,-4.510418646475885,1.012106738963855,0.12034038587799543
35,3.5,0,0.1,-4.995525864737232,0.9967667808763576,-0.032384572703580944
35,3.5,1,0.2,-4.673620226783396,1.007941677802084,0.07910308651932312
35,3.5,2,0.3,-4.498556336013409,1.011932946693883,0.11862310462475978
36,3.6,0,0.1,-4.994211148584813,1.001315580770567,0.013147161524189587
36,3.6,1,0.2,-4.664738696093007,1.0089210885086883,0.08881530690389097
36,3.6,2,0.3,-4.486908809572408,1.011715623005792,0.11647526441000967
37,3.7,0,0.1,-4.988399604992652,1.0058284633724237,0.05811543592161068
37,3.7,1,0.2,-4.654973850201337,1.0098126775621714,0.0976484589167014
37,3.7,2,0.3,-4.475491105017414,1.0114831353296114,0.11417704554993681
38,3.8000000000000003,0,0.1,-4.9782445360749135,1.0102068066150867,0.10155068917738311
38,3.8000000000000003,1,0.2,-4.64438538184286,1.0106447245699475,0.105884683584767
38,3.8000000000000003,2,0.3,-4.464292466717217,1.0112615777761422,0.11198638300196952
39,3.9,0,0.1,-4.963983286343177,1.0143634264986887,0.14261249731736086
39,3.9,1,0.2,-4.633006588688506,1.0114437778698242,0.11378793154354346
39,3.9,2,0.3,-4.453279195233611,1.0110741408095636,0.11013271483606463
40,4.0,0,0.1,-4.945920246210833,1.0182271635417353,0.1806304013234426
40,4.0,1,0.2,-4.620848118533134,1.0122326848275924,0.12158470155371848
40,4.0,2,0.3,-4.442398209096521,1.010940399362704,0.10880986137089534
41,4.1,0,0.1,-4.9244086288230955,1.0217446602723201,0.21511617387737736
41,4.1,1,0.2,-4.607903241237215,1.0130290249215637,0.12944877295918691
41,4.1,2,0.3,-4.431581280073392,1.0108756435123933,0.10816929023129734
42,4.2,0,0.1,-4.899833120336737,1.0248799753212146,0.24575508486358236
42,4.2,1,0.2,-4.594154063162866,1.0138441327068533,0.1374917807434965
42,4.2,2,0.3,-4.420749775977144,1.0108903772061837,0.10831504096247832
43,4.3,0,0.1,-4.872594462591901,1.0276130213069028,0.2723865774483612
43,4.3,1,0.2,-4.579578002427866,1.0146828095366691,0.14576060735000115
43,4.3,2,0.3,-4.409819643144639,1.0109900849635265,0.1093013283250514
44,4.4,0,0.1,-4.843096184430369,1.0299376620840788,0.2949827816153212
44,4.4,1,0.2,-4.564153859203173,1.0155437092654218,0.15424143224692793
44,4.4,2,0.3,-4.398706303732392,1.0111753219669455,0.11113339412246621
45,4.5,0,0.1,-4.811733295791061,1.0318598861829258,0.31362888639307696
45,4.5,1,0.2,-4.547866941625665,1.0164202724156666,0.1628691757750739
45,4.5,2,0.3,-4.387329140505421,1.0114421292912572,0.11377163226971061
46,4.6000000000000005,0,0.1,-4.778882763162533,1.0333960687033628,0.32850532628528484
46,4.6000000000000005,1,0.2,-4.530712913332764,1.0173020035492313,0.17154028292900933
46,4.6000000000000005,2,0.3,-4.375615292620098,1.0117827236722348,0.11713847885323085
47,4.7,0,0.1,-4.744895792600309,1.034571126760179,0.33986970562224117
47,4.7,1,0.2,-4.512700262297713,1.0181758572867745,0.18012651035051405
47,4.7,2,0.3,-4.363502578628782,1.0121863700024054,0.12112713991316014
48,4.8,0,0.1,-4.710092133175646,1.0354163945902346,0.3480365942466269
48,4.8,1,0.2,-4.493851497661652,1.0190275239647026,0.188487646360614
48,4.8,2,0.3,-4.350941478471095,1.0126403221338254,0.12561100157686456
49,4.9,0,0.1,-4.6747566409816645,1.0359672094164714,0.35335492193981277
49,4.9,1,0.2,-4.4742033193664845,1.0198424741841328,0.1964817829516708
49,4.9,2,0.3,-4.33789622190485,1.0131307171397155,0.13045256566245486
50,5.0,0,0.1,-4.639138190823807,1.0362603860650679,0.3561845015785727
50,5.0,1,0.2,-4.453806056666186,1.0206067084794954,0.20397262700298918
50,5.0,2,0.3,-4.324345125378693,1.0136433287798534,0.1355109652615654
51,5.1000000000000005,0,0.1,-4.603450757757268,1.0363318727863031,0.3568743306653913
51,5.1000000000000005,1,0.2,-4.432722644936307,1.0213072370881295,0.21083411729878487
51,5.1000000000000005,2,0.3,-4.310280377314985,1.0141641219758728,0.1406474806370809
52,5.2,0,0.1,-4.567876217434262,1.0362148850416315,0.3557454032300646
52,5.2,1,0.2,-4.41102733443911,1.0219323649655412,0.21695310497197162
52,5.2,2,0.3,-4.295707486394076,1.0146795931858983,0.14572890920908907
53,5.3,0,0.1,-4.532568223700612,1.0359387223049359,0.35307993733649695
53,5.3,1,0.2,-4.388804235950377,1.0224718709557994,0.22223098488733128
53,5.3,2,0.3,-4.280644581204503,1.0151769225039624,0.1506290518957348
54,5.4,0,0.1,-4.4976564644446215,1.0355283289777795,0.3491175925599047
54,5.4,1,0.2,-4.366145736935878,1.0229171526769074,0.22658499014498779
54,5.4,2,0.3,-4.2651216927341915,1.0156439943296847,0.15522888470311275
55,5.5,0,0.1,-4.463250676069667,1.0350045143254838,0.3440578837495435
55,5.5,1,0.2,-4.343150784784109,1.0232613742660621,0.22994952151768802
55,5.5,2,0.3,-4.249180078520932,1.0160693596652743,0.15941614213259625
56,5.6000000000000005,0,0.1,-4.429443979196794,1.03438463761631,0.3380669687287323
56,5.6000000000000005,1,0.2,-4.3199230311031105,1.0234996188095649,0.23227753680998706
56,5.6000000000000005,2,0.3,-4.232871574987527,1.0164422130556439,0.16308503533404653
57,5.7,0,0.1,-4.396315328429841,1.033683514864388,0.33128650766952933
57,5.7,1,0.2,-4.296568852043581,1.023629023316133,0.23354179059529384
57,5.7,2,0.3,-4.21625790677049,1.0167524426551728,0.16613668217036862
58,5.8,0,0.1,-4.363931089586158,1.0329143148673812,0.3238423884368314
58,5.8,1,0.2,-4.273195287976249,1.0236488665650672,0.23373564067331903
58,5.8,2,0.3,-4.199409848673225,1.0169907870700965,0.16848058097265256
59,5.9,0,0.1,-4.332345923332851,1.0320892710290221,0.31585166253306707
59,5.9,1,0.2,-4.249907967682523,1.0235605870308024,0.23287320293726363
59,5.9,2,0.3,-4.182406131666874,1.0171491030678907,0.17003717006350968
60,6.0,0,0.1,-4.3016032405506275,1.031220119051994,0.30742682782223807
60,6.0,1,0.2,-4.226809090014419,1.0233677227587943,0.23098877668103673
60,6.0,2,0.3,-4.16533200782886,1.0172207198346923,0.17074123838014604
61,6.1000000000000005,0,0.1,-4.27173550096357,1.030318254623717,0.29867739587057524
61,6.1000000000000005,1,0.2,-4.203995529598547,1.0230757799422558,0.22813560415872003
61,6.1000000000000005,2,0.3,-4.148277434031625,1.0172008333225282,0.17054573797234426
62,6.2,0,0.1,-4.242764570339339,1.0293946701797108,0.2897093062423128
62,6.2,1,0.2,-4.181557117858136,1.0226920464015785,0.22438411740410916
62,6.2,2,0.3,-4.1313348910356655,1.0170868818812684,0.16942542995959603
63,6.3,0,0.1,-4.214702261130083,1.0284597649397058,0.28062309209255887
63,6.3,1,0.2,-4.159575133700142,1.02222536805382,0.21981984157994539
63,6.3,2,0.3,-4.114596912627362,1.016878843202065,0.1673797840830377
64,6.4,0,0.1,-4.187551086546005,1.027523126403965,0.2715117458407764
64,6.4,1,0.2,-4.138121025760636,1.0216859019902687,0.21454107939505526
64,6.4,2,0.3,-4.098153448675839,1.0165794017790264,0.16443463951523096
65,6.5,0,0.1,-4.161305182627076,1.0265933607681441,0.2624590391892943
65,6.5,1,0.2,-4.117255383013892,1.0210848522647786,0.2086564274674448
65,6.5,2,0.3,-4.082089219135854,1.0161939529801538,0.1606422953998449
66,6.6000000000000005,0,0.1,-4.13595131064379,1.0256780150249327,0.25353871983285403
66,6.6000000000000005,1,0.2,-4.097027172084516,1.020434187690894,0.20228210929375548
66,6.6000000000000005,2,0.3,-4.066481229267962,1.0157304307309238,0.1560798986789172
67,6.7,0,0.1,-4.111469845741211,1.0247835964673697,0.24481464902579383
67,6.7,1,0.2,-4.077473264268026,1.0197463376774056,0.19553907816490648
67,6.7,2,0.3,-4.0513966094119365,1.015198966971568,0.1508461985602599
68,6.8,0,0.1,-4.087835680458817,1.0239156654660393,0.23634165282393566
68,6.8,1,0.2,-4.05861827843279,1.0190338635576135,0.18854985835235882
68,6.8,2,0.3,-4.036890918143449,1.0146114093609075,0.14505691268487605
69,6.9,0,0.1,-4.065019011161725,1.0230789605682784,0.22816669297092018
69,6.9,1,0.2,-4.04047476353195,1.018309108434201,0.18143514900839444
69,6.9,2,0.3,-4.023007009968715,1.01398073723079,0.1388390817473343
70,7.0,0,0.1,-4.04298601742171,1.0222775126725019,0.22032993740015072
70,7.0,1,0.2,-4.023043734022469,1.0175838364740741,0.17431029509481338
70,7.0,2,0.3,-4.009774522942414,1.0133204238288631,0.13232487026301468
71,7.1000000000000005,0,0.1,-4.02169947695828,1.0215147150054165,0.21286540463430256
71,7.1000000000000005,1,0.2,-4.006315552985094,1.0168688805116533,0.16728181037374856
71,7.1000000000000005,2,0.3,-3.997209992628148,1.0126437956546468,0.1256453031426601
72,7.2,0,0.1,-4.001119374410164,1.0207933331154444,0.2058010254811567
72,7.2,1,0.2,-3.9902711332642666,1.0161738225611077,0.16044419720827433
72,7.2,2,0.3,-3.9853175509365886,1.0119634379366833,0.11892441691559383
73,7.3,0,0.1,-3.9812035589758716,1.0201154584350147,0.1991581543429273
73,7.3,1,0.2,-3.974883400193479,1.015506733835815,0.15387733070787724
73,7.3,2,0.3,-3.974090125174371,1.0112906898494347,0.11227425762217398
74,7.4,0,0.1,-3.9619084868299512,1.019482425106748,0.19295072145920308
74,7.4,1,0.2,-3.9601189348737678,1.0148739984398807,0.1476446531971113
74,7.4,2,0.3,-3.9635110172037424,1.0106352645876233,0.10579107970628719
75,7.5,0,0.1,-3.9431900555552666,1.0188947193367934,0.1871843127468471
75,7.5,1,0.2,-3.945939698815649,1.014280238239033,0.14179236058118821
75,7.5,2,0.3,-3.9535557177024803,1.0100050183470421,0.09955299501262206
76,7.6000000000000005,0,0.1,-3.9250045072983335,1.0183519122831577,0.18185548256932985
76,7.6000000000000005,1,0.2,-3.932304732402661,1.0137283464962885,0.1363496641298793
76,7.6000000000000005,2,0.3,-3.9441937985539153,1.009405878989371,0.0936191914856494
77,7.7,0,0.1,-3.907309351965454,1.017852642140456,0.1769515533287975
77,7.7,1,0.2,-3.919171722983234,1.0132196261517423,0.13133009419426903
77,7.7,2,0.3,-3.935390729232077,1.0088419302847962,0.08803069321838418
78,7.8,0,0.1,-3.8900642464785427,1.0173946607805924,0.17245105486911222
78,7.8,1,0.2,-3.9064983535908144,1.0127540168699427,0.12673369392419742
78,7.8,2,0.3,-3.9271094814405485,1.0083156321736795,0.08281247791528419
79,7.9,0,0.1,-3.873231763129389,1.0169749478181025,0.1683248334915346
79,7.9,1,0.2,-3.8942433687148834,1.0123303848969814,0.12254984875930953
79,7.9,2,0.3,-3.9193118193192733,1.0078281430637424,0.07797662121275153
80,8.0,0,0.1,-3.856777988989469,1.0165898829582103,0.16453774139920055
80,8.0,1,0.2,-3.882367326066316,1.0119468428408307,0.11876042648567384
80,8.0,2,0.3,-3.911959217265627,1.0073796988019512,0.07352602053646544
81,8.1,0,0.1,-3.8406729166736504,1.0162354580095645,0.1610507231581876
81,8.1,1,0.2,-3.870833038699182,1.0116010637520405,0.11534287367134285
81,8.1,2,0.3,-3.9050133987027147,1.0069699967072512,0.06945818562912123
82,8.2,0,0.1,-3.8248906108266185,1.015907504208419,0.1578230584703194
82,8.2,1,0.2,-3.8596057454863772,1.0112905558034564,0.11227293212804619
82,8.2,2,0.3,-3.8984365401915246,1.006598533536933,0.06576858511190077
83,8.3,0,0.1,-3.8094091604125144,1.0156019088887367,0.15481450414103873
83,8.3,1,0.2,-3.8486530752904065,1.0110128702712904,0.10952670195970637
83,8.3,2,0.3,-3.892191228687401,1.006264854124083,0.06245311504123574
84,8.4,0,0.1,-3.7942104504007297,1.015314797787288,0.15198710011784797
84,8.4,1,0.2,-3.8379448875320348,1.0107657255928204,0.10708187758371716
84,8.4,2,0.3,-3.886240288722033,1.0059686819850417,0.05950939965368128
85,8.5,0,0.1,-3.7792798045745735,1.0150426647290558,0.14930645826156272
85,8.5,1,0.2,-3.8274530769208814,1.0105470426484595,0.10491810611153378
85,8.5,2,0.3,-3.8805466061273104,1.0057099224122934,0.05693682594722491
86,8.6,0,0.1,-3.7646055616596246,1.0147824381976653,0.1467424291494895
86,8.6,1,0.2,-3.8171514223275747,1.0103548993161673,0.10301654593306822
86,8.6,2,0.3,-3.8750730639922484,1.0054885493351677,0.054735421350620345
87,8.700000000000001,0,0.1,-3.750178648528961,1.0145314833117172,0.1442691313066315
87,8.700000000000001,1,0.2,-3.8070155405440667,1.0101874238274382,0.1013588178350785
87,8.700000000000001,2,0.3,-3.86978267684482,1.0053044059562524,0.0529038714742828
88,8.8,0,0.1,-3.735992206805022,1.0142875468298096,0.14186441723939286
88,8.8,1,0.2,-3.797022978224273,1.0100426546819705,0.09992562319793877
88,8.8,2,0.3,-3.864638965939826,1.0051569624969747,0.05143710904993899
89,8.9,0,0.1,-3.7220413139034743,1.0140486607283619,0.13950892901547768
89,8.9,1,0.2,-3.787153444247446,1.009918398451515,0.09869533976826918
89,8.9,2,0.3,-3.8596065698217403,1.0050450798910948,0.050323961180858315
90,9.0,0,0.1,-3.7083228188520536,1.0138130253813187,0.13718495051420693
90,9.0,1,0.2,-3.777389155392891,1.0098121150591879,0.09764288854555082
90,9.0,2,0.3,-3.854652038798942,1.0049668250068826,0.049545310227983204
91,9.1,0,0.1,-3.694835290490119,1.0135788953822449,0.13487528361934722
91,9.1,1,0.2,-3.76771524556184,1.0097208533504398,0.09673909831050799
91,9.1,2,0.3,-3.849744727623418,1.0049193717472669,0.04907311175524249
92,9.200000000000001,0,0.1,-3.681579054876064,1.0133444890436274,0.132562356140549
92,9.200000000000001,1,0.2,-3.7581201765490664,1.0096412492701972,0.09595069012773602
92,9.200000000000001,2,0.3,-3.844857683111471,1.0048990055908147,0.048870445119465894
93,9.3,0,0.1,-3.668556283672614,1.013107936784094,0.13022771203449904
93,9.3,1,0.2,-3.7485960881653955,1.0095695868425079,0.09524088383670948
93,9.3,2,0.3,-3.8399684246746535,1.0049012303641789,0.048892584368176624
94,9.4,0,0.1,-3.655771088688219,1.0128672750198664,0.12785194984394943
94,9.4,1,0.2,-3.739139036448731,1.0095019109307042,0.09457051716664588
94,9.4,2,0.3,-3.8350595338088502,1.0049209592098831,0.04908890865803279
95,9.5,0,0.1,-3.643229580620711,1.0126204825876661,0.12541508067508245
95,9.5,1,0.2,-3.729749087559311,1.0094341727711083,0.09389948889420052
95,9.5,2,0.3,-3.8301189981879733,1.0049527601906703,0.049405356208769464
96,9.6,0,0.1,-3.630939861264714,1.012365548277243,0.1228971935599703
96,9.6,1,0.2,-3.7204302569803653,1.0093623860709102,0.09318830578945592
96,9.6,2,0.3,-3.8251402898503195,1.0049911226999553,0.049787083376538095
97,9.700000000000001,0,0.1,-3.618911934961665,1.0121005526981743,0.12027926303048549
97,9.700000000000001,1,0.2,-3.7111903037576397,1.00928277337429,0.09239953222725507
97,9.700000000000001,2,0.3,-3.8201221877344262,1.0050307138771934,0.05018102115893192
98,9.8,0,0.1,-3.6071575426339146,1.0118237466702458,0.11754392327750593
98,9.8,1,0.2,-3.702040403617086,1.0091918884420599,0.09149900140553534
98,9.8,2,0.3,-3.815068377020271,1.005066602755963,0.05053810714155134
99,9.9,0,0.1,-3.595689935987454,1.0115336117129758,0.11467606646460778
99,9.9,1,0.2,-3.6929947308221327,1.0090867085317332,0.09045672794953528
99,9.9,2,0.3,-3.809986868940503,1.0050944408386442,0.05081508079768167
100,10.0,0,0.1,-3.5845236170957855,1.011228894928229,0.11166318891668454
100,10.0,1,0.2,-3.6840699769392384,1.0089646982415885,0.08924753882894297
100,10.0,2,0.3,-3.8048892858937453,1.005110597828463,0.05097583046757688
101,10.1,0,0.1,-3.573674068261275,1.010908618623033,0.10849548834510653
101,10.1,1,0.2,-3.6752848277887136,1.0088238518265622,0.08785149150524893
101,10.1,2,0.3,-3.799790051412473,1.0051122577041656,0.05099234481272159
102,10.200000000000001,0,0.1,-3.5631574897632325,1.0105720720732696,0.10516578498042178
102,10.200000000000001,1,0.2,-3.6666594115030624,1.0086627223717344,0.08625416285651044
102,10.200000000000001,2,0.3,-3.794705517590434,1.0050974819999807,0.050845338220390335
103,10.3,0,0.1,-3.5529905517828513,1.0102187968941132,0.10166937980381299
103,10.3,1,0.2,-3.6582147245013017,1.0084804439522534,0.0844468700176074
103,10.3,2,0.3,-3.78965305822445,1.0050652445619652,0.050524593659839925
104,10.4,0,0.1,-3.543190155436925,1.0098485774996984,0.09800396345926145
104,10.4,1,0.2,-3.649972040809105,1.0082767481392512,0.08242683692196746
104,10.4,2,0.3,-3.784650156539997,1.005015437092839,0.05002901684453072
105,10.5,0,0.1,-3.5337731902914027,1.0094614442716239,0.09416965145522516
105,10.5,1,0.2,-3.6419523140586874,1.0080519708977738,0.08019726750417651
105,10.5,2,0.3,-3.7797135217613334,1.0049488400361672,0.04936634778663702
106,10.6,0,0.1,-3.5247562744988103,1.0090576906401092,0.09016915792592371
106,10.6,1,0.2,-3.6341755892081364,1.007807042113966,0.07776724850550948
106,10.6,2,0.3,-3.774858276438197,1.0048670511256665,0.04855245323136543
107,10.700000000000001,0,0.1,-3.516155469313077,1.0086378983781648,0.08600805185733018
107,10.700000000000001,1,0.2,-3.626660449590393,1.0075434491517459,0.07515139617743198
107,10.700000000000001,2,0.3,-3.770097262482089,1.0047723655910001,0.0476101395610755
108,10.8,0,0.1,-3.5079859705384355,1.0082029601886817,0.0816949877464171
108,10.8,1,0.2,-3.619423530962261,1.0072631684080473,0.07236918628132054
108,10.8,2,0.3,-3.7654405144436858,1.0046676075396601,0.04656748038403452
109,10.9,0,0.1,-3.500261792208994,1.007754086751276,0.07724178329441528
109,10.9,1,0.2,-3.6124791350834133,1.0069685641081028,0.0694439587884779
109,10.9,2,0.3,-3.7608949411607004,1.004555920072644,0.04545573282985343
110,11.0,0,0.1,-3.492995468600253,1.0072927873974535,0.07266323608741158
110,11.0,1,0.2,-3.6058389698753537,1.006662259982299,0.0664016520805968
110,11.0,2,0.3,-3.756464241201462,1.0044405300229617,0.04430699959238298
111,11.1,0,0.1,-3.486197806210969,1.0068208189366574,0.06797662389284055
111,11.1,1,0.2,-3.5995120321493816,1.0063469950746862,0.0632693772597206
111,11.1,2,0.3,-3.7521490555733807,1.004324509448098,0.043151856280814346
112,11.200000000000001,0,0.1,-3.479877715790522,1.006340104332938,0.06320090420446699
112,11.200000000000001,1,0.2,-3.593504634640741,1.0060254781087052,0.06007397508640459
112,11.200000000000001,2,0.3,-3.747947336843469,1.0042105583262173,0.04201718729911648
113,11.3,0,0.1,-3.4740421459767252,1.005852629920326,0.05835569813796869
113,11.3,1,0.2,-3.5878205648879913,1.005700254728206,0.05684069752749841
113,11.3,2,0.3,-3.743854891790939,1.004100830540932,0.040924450525299395
114,11.4,0,0.1,-3.46869612667866,1.0053603347581057,0.053460192980652375
114,11.4,1,0.2,-3.5824613524222766,1.0053735987330472,0.0535921246571471
114,11.4,2,0.3,-3.7398660391485783,1.0039968187033548,0.03988852642360832
115,11.5,0,0.1,-3.463842915234092,1.0048650073501852,0.04853211444567868
115,11.5,1,0.2,-3.5774266147256464,1.0050474332858454,0.050347376966302274
