sample_index,time,ky_index,ky,log_amplitude,raw_amplitude,window_growth
19,1.9000000000000001,1,0.2,-5.9081729820590905,1.018082672703583,0.17921125738156168
19,1.9000000000000001,2,0.3,-5.921926781413027,1.0203971170588058,0.20191881976555398
20,2.0,0,0.1,-5.881489413634606,1.015080399523921,0.1496782071031346
20,2.0,1,0.2,-5.8916061642011135,1.0167048085540054,0.16566817857977
20,2.0,2,0.3,-5.903215702971398,1.018887227601564,0.18711078441628917
21,2.1,0,0.1,-5.867688409152003,1.013896677968384,0.13801004482602675
21,2.1,1,0.2,-5.876291466872146,1.0154325682565877,0.1531469732896705
21,2.1,2,0.3,-5.885884951031873,1.0174818007557578,0.1733075193952514
22,2.2,0,0.1,-5.854988630775931,1.0127807630273868,0.1269977837607249
22,2.2,1,0.2,-5.8621596412588195,1.0142321519017008,0.14131825613326918
22,2.2,2,0.3,-5.869862036853493,1.016151969426815,0.1602291417837963
23,2.3000000000000003,0,0.1,-5.8433601692925965,1.011696334874133,0.11628461483334175
23,2.3000000000000003,1,0.2,-5.849170349980801,1.0130740185737097,0.12989291278018722
23,2.3000000000000003,2,0.3,-5.85509505539067,1.0148765520113139,0.14766981462822834
24,2.4,0,0.1,-5.832804534875227,1.0106115416653465,0.10555634417369435
24,2.4,1,0.2,-5.837307079517051,1.0119339181512672,0.11863270463750061
24,2.4,2,0.3,-5.841545344893295,1.0136419238419991,0.13549710497375014
25,2.5,0,0.1,-5.823348961548348,1.0095004184944945,0.09455573326879288
25,2.5,1,0.2,-5.82657141576567,1.0107934977663622,0.10735663751380455
25,2.5,2,0.3,-5.829180731603937,1.0124413711544549,0.12364613289358661
26,2.6,0,0.1,-5.815040013856312,1.0083435628032067,0.08308947692035488
26,2.6,1,0.2,-5.816977125918289,1.0096404625929836,0.09594289847381524
26,2.6,2,0.3,-5.8179697507718355,1.0112740593814569,0.11210980832101027
27,2.7,0,0.1,-5.807937194656734,1.0071281040489897,0.07102819199578107
27,2.7,1,0.2,-5.808544434973057,1.0084683462364017,0.08432690945231684
27,2.7,2,0.3,-5.807877076746877,1.0101437768360915,0.10092674024958717
28,2.8000000000000003,0,0.1,-5.802107075638332,1.0058471472383856,0.05830119018401798
28,2.8000000000000003,1,0.2,-5.801294777472314,1.0072759998869651,0.0724965750074346
28,2.8000000000000003,2,0.3,-5.798860236252557,1.009057614659811,0.09016840494319381
29,2.9,0,0.1,-5.7976182118607,1.0044989538185973,0.04488863777632817
29,2.9,1,0.2,-5.795246172508371,1.0060669347127822,0.060486049639427934
29,2.9,2,0.3,-5.790867540838689,1.0080247222739744,0.07992695413868517
30,3.0,0,0.1,-5.794536824459822,1.0030861397550623,0.03081387400877486
30,3.0,1,0.2,-5.790409240074896,1.0048486492747302,0.048369324334744904
30,3.0,2,0.3,-5.783837068655038,1.0070552439716416,0.0703047218365071
31,3.1,0,0.1,-5.792923000046578,1.0016151273286606,0.01613824413244201
31,3.1,1,0.2,-5.78678377104057,1.0036320489965995,0.03625469034326475
31,3.1,2,0.3,-5.777696456264583,1.0061595046008371,0.061406123904550414
32,3.2,0,0.1,-5.792827001127937,1.0000960035266846,0.0009599891864109358
32,3.2,1,0.2,-5.784355694898537,1.002431026306167,0.024280761420332177
32,3.2,2,0.3,-5.772363227899667,1.005347475343516,0.0533322836491656
33,3.3000000000000003,0,0.1,-5.794285226703414,0.9985428371188255,-0.014582255754769223
33,3.3000000000000003,1,0.2,-5.7830942645721315,1.0012622262642779,0.01261430326405132
33,3.3000000000000003,2,0.3,-5.767745390273975,1.0046285162689472,0.046178376256920076
34,3.4,0,0.1,-5.797315403331851,0.9969744097231079,-0.030301766284370864
34,3.4,1,0.2,-5.782949295193353,1.0001449798873467,0.0014496937877872592
34,3.4,2,0.3,-5.76374205360148,1.004011360728844,0.040033366724943203
35,3.5,0,0.1,-5.801910707183832,0.9954152384022955,-0.04595303851981032
35,3.5,1,0.2,-5.783848349013871,0.9991013502072782,-0.008990538205182466
35,3.5,2,0.3,-5.760243901682105,1.0035042775935645,0.034981519193753
36,3.6,0,0.1,-5.808032692753883,0.9938967156013805,-0.0612198557005072
36,3.6,1,0.2,-5.785693844347299,0.9981562065459875,-0.01845495333427925
36,3.6,2,0.3,-5.757133422533562,1.0031153217084012,0.031104791485425637
37,3.7,0,0.1,-5.815603110792383,0.9924581654011283,-0.07570418038500108
37,3.7,1,0.2,-5.7883601746437545,0.9973372212049761,-0.026663302964555744
37,3.7,2,0.3,-5.754284919862479,1.0028525635096712,0.028485026710836057
38,3.8000000000000003,0,0.1,-5.824494920703818,0.9911476053195544,-0.08891809911435003
38,3.8000000000000003,1,0.2,-5.791691045876564,0.9966746699647295,-0.03330871232809504
38,3.8000000000000003,2,0.3,-5.751564443707572,1.0027241800081477,0.02720476154906668
39,3.9,0,0.1,-5.834523035785825,0.9900219988081936,-0.10028115082007219
39,3.9,1,0.2,-5.795497366558915,0.9962009141739123,-0.038063206823508854
39,3.9,2,0.3,-5.748829889215229,1.0027382967968794,0.02734554492342954
40,4.0,0,0.1,-5.845435587218658,0.9891467744614966,-0.10912551432832975
40,4.0,1,0.2,-5.799556142203641,0.9959494500526245,-0.04058775644725895
40,4.0,2,0.3,-5.745931594060079,1.0029024992731637,0.028982951551501632
41,4.1,0,0.1,-5.856906761094291,0.9885943691814173,-0.11471173875633274
41,4.1,1,0.2,-5.80361091708072,0.995953434622933,-0.04054774877078963
41,4.1,2,0.3,-5.742713793487179,1.0032229832506134,0.03217800572899787
42,4.2,0,0.1,-5.868532547931891,0.9884415314934628,-0.11625786837599898
42,4.2,1,0.2,-5.80737434596624,0.9962436439374971,-0.0376342888552015
42,4.2,2,0.3,-5.739017245810202,1.0037033883356845,0.03696547676977227
43,4.3,0,0.1,-5.8798310131738525,0.9887651227090539,-0.11298465241961471
43,4.3,1,0.2,-5.810533435784585,0.9968458948555029,-0.03159089818344907
43,4.3,2,0.3,-5.73468320808699,1.0043434432477627,0.04334037723212185
44,4.4,0,0.1,-5.8902488684951715,0.9896362225785977,-0.10417855321318947
44,4.4,1,0.2,-5.81275783806856,0.9977780698654277,-0.022244022839750126
44,4.4,2,0.3,-5.7295587257323355,1.0051376349715426,0.0512448235465432
45,4.5,0,0.1,-5.899176055182739,0.9911125423328186,-0.08927186687567566
45,4.5,1,0.2,-5.813711273060992,0.9990470193822931,-0.009534349924322817
45,4.5,2,0.3,-5.723502927425303,1.0060741717234443,0.06055798307032866
46,4.6000000000000005,0,0.1,-5.905969553047272,0.9932295257755653,-0.06793497864532724
46,4.6000000000000005,1,0.2,-5.813065725471692,1.0006457559999884,0.006455475892996852
46,4.6000000000000005,2,0.3,-5.716393737606324,1.0071345200992652,0.07109189818978974
47,4.7,0,0.1,-5.909986525449398,0.9959910848393314,-0.04016972402125966
47,4.7,1,0.2,-5.81051751449192,1.002551460428879,0.02548210979772323
47,4.7,2,0.3,-5.7081341995231005,1.0082937421730394,0.08259538083223135
48,4.8,0,0.1,-5.910625158001795,0.999361571329967,-0.006386325523974912
48,4.8,1,0.2,-5.805803804775444,1.0047248367224109,0.04713709716476461
48,4.8,2,0.3,-5.6986575093991405,1.009521736135064,0.09476690123960052
49,4.9,0,0.1,-5.907369374913377,1.0032610889068134,0.03255783088418323
49,4.9,1,0.2,-5.798717732948168,1.0071112374409112,0.07086071827275793
49,4.9,2,0.3,-5.687929943184107,1.0107853128624136,0.10727566215033178
50,5.0,0,0.1,-5.899831605512541,1.0075662498994435,0.07537769400835641
50,5.0,1,0.2,-5.789120224596119,1.0096437121307538,0.0959750835204879
50,5.0,2,0.3,-5.675951116861705,1.0120508598005948,0.1197882632240259
51,5.1000000000000005,0,0.1,-5.887786749630977,1.0121176872789868,0.12044855881564168
51,5.1000000000000005,1,0.2,-5.776946866552952,1.012247754946408,0.12173358043167261
51,5.1000000000000005,2,0.3,-5.662751415169535,1.013287202324777,0.13199701692169372
52,5.2,0,0.1,-5.871191170969848,1.0167340502213733,0.16595578661129431
52,5.2,1,0.2,-5.762208868986814,1.0148471373604588,0.14737997566137526
52,5.2,2,0.3,-5.648386867058889,1.0144682140083692,0.14364548110646297
53,5.3,0,0.1,-5.850183086792293,1.0212303074112876,0.21008084177554917
53,5.3,1,0.2,-5.744988066146708,1.0173699356979338,0.1722080284010647
53,5.3,2,0.3,-5.632932139332083,1.0155747696391249,0.1545472772680606
54,5.4,0,0.1,-5.82506446802874,1.0254367493498662,0.25118618763553124
54,5.4,1,0.2,-5.725426839362751,1.0197538011949863,0.19561226783956337
54,5.4,2,0.3,-5.61647257891217,1.01659576524893,0.16459560419913277
55,5.5,0,0.1,-5.796268274309156,1.029214812655714,0.2879619371958341
55,5.5,1,0.2,-5.703714567462857,1.0219496985189127,0.2171227189989463
55,5.5,2,0.3,-5.5990963157726465,1.017528108627242,0.1737626313952318
56,5.6000000000000005,0,0.1,-5.764317296523266,1.0324668902515433,0.3195097778589045
56,5.6000000000000005,1,0.2,-5.680072560155941,1.0239236950692805,0.23642007306915555
56,5.6000000000000005,2,0.3,-5.580887347285005,1.0183757625991745,0.18208968487641544
57,5.7,0,0.1,-5.729781447929238,1.035139135993631,0.3453584859402804
57,5.7,1,0.2,-5.654739374244675,1.0256567979950946,0.25333185911265854
57,5.7,2,0.3,-5.561920303587247,1.0191480607124268,0.18967043697758323
58,5.8,0,0.1,-5.69323922278965,1.037218099772148,0.3654222513958784
58,5.8,1,0.2,-5.627958031183762,1.0271431862222986,0.26781343060913715
58,5.8,2,0.3,-5.54225730414803,1.0198575895283637,0.1966299943921708
59,5.9,0,0.1,-5.6552469649336805,1.0387231909028152,0.3799225785596929
59,5.9,1,0.2,-5.59996609363983,1.028387393059823,0.2799193754393133
59,5.9,2,0.3,-5.521947018112705,1.0205179433720435,0.2031028603532448
60,6.0,0,0.1,-5.616317384879505,1.0396972656470638,0.38929580054175933
60,6.0,1,0.2,-5.570988970191174,1.0294010450599067,0.289771234486561
60,6.0,2,0.3,-5.501025780356259,1.021141621065063,0.2092123775644613
61,6.1000000000000005,0,0.1,-5.576907008737261,1.0401972682151692,0.3941037614224353
61,6.1000000000000005,1,0.2,-5.5412363154288125,1.0301996874507748,0.29752654762361724
61,6.1000000000000005,2,0.3,-5.479520416778583,1.0217382704952638,0.21505363577675737
62,6.2,0,0.1,-5.537411157250888,1.0402861832345989,0.3949585148637272
62,6.2,1,0.2,-5.510901038107856,1.0308000799126527,0.3033527732095653
62,6.2,2,0.3,-5.4574523041219996,1.0223134145815935,0.22068112656583672
63,6.3,0,0.1,-5.4981645905871765,1.0400268879984207,0.39246566663711985
63,6.3,1,0.2,-5.480160235473503,1.0312181802075062,0.30740802634353526
63,6.3,2,0.3,-5.434842127552691,1.0228677240131303,0.2261017656930883
64,6.4,0,0.1,-5.459445937479266,1.0394779886043113,0.3871865310791002
64,6.4,1,0.2,-5.4491773186335735,1.0314678830050592,0.30982916839928987
64,6.4,2,0.3,-5.411714793694084,1.0233968443200103,0.2312733385860698
65,6.5,0,0.1,-5.421484265524178,1.0386914211041116,0.37961671955088283
65,6.5,1,0.2,-5.418104647808084,1.031560465513299,0.3107267082548948
65,6.5,2,0.3,-5.388103996539877,1.023891738753078,0.23610797154206414
66,6.6000000000000005,0,0.1,-5.384466495165246,1.0377114611794438,0.37017770358931634
66,6.6000000000000005,1,0.2,-5.387086119831027,1.0315046154033216,0.3101852797705701
66,6.6000000000000005,2,0.3,-5.364056008264316,1.0243394729960758,0.24047988275561188
67,6.7,0,0.1,-5.348544720449009,1.036574756964834,0.3592177471623716
67,6.7,1,0.2,-5.356259308694701,1.0313068775527008,0.3082681113632646
67,6.7,2,0.3,-5.33963236709465,1.024724341367586,0.24423641169666419
68,6.8,0,0.1,-5.313842826548514,1.0353110302594262,0.34701893900495173
68,6.8,1,0.2,-5.325756924321368,1.0309723482688242,0.30502384373332636
68,6.8,2,0.3,-5.314911251330872,1.025029216169116,0.24721115763777757
69,6.9,0,0.1,-5.280462066782626,1.0339441486332157,0.33380759765888435
69,6.9,1,0.2,-5.295707503229919,1.030505461399708,0.3004942109144865
69,6.9,2,0.3,-5.28998745316125,1.0252369926123137,0.2492379816962207
70,7.0,0,0.1,-5.248485474723684,1.032493336479085,0.31976592058941766
70,7.0,1,0.2,-5.2662353629199625,1.0299107420781524,0.2947214030995681
70,7.0,2,0.3,-5.264970988262958,1.025332002372584,0.25016464898292323
71,7.1000000000000005,0,0.1,-5.217981141186973,1.0309743578043273,0.3050433353671062
71,7.1000000000000005,1,0.2,-5.237459932679756,1.029193442797034,0.2877543024020641
71,7.1000000000000005,2,0.3,-5.239984487114374,1.0253012800413768,0.24986501148583118
72,7.2,0,0.1,-5.189004486022336,1.0294005630079606,0.28976655164637427
72,7.2,1,0.2,-5.209494617028079,1.0283600158058674,0.2796531565167736
72,7.2,2,0.3,-5.215159602168719,1.025135588131249,0.24824884945655246
73,7.3,0,0.1,-5.1615997075287945,1.0277837433312236,0.27404778493541493
73,7.3,1,0.2,-5.182445359445647,1.0274184096640984,0.270492575824318
73,7.3,2,0.3,-5.190632724648767,1.024830135629451,0.24526877519952614
74,7.4,0,0.1,-5.135800606796019,1.026134778039409,0.25799100732775
74,7.4,1,0.2,-5.156409062180956,1.0263782025186172,0.2603629726469045
74,7.4,2,0.3,-5.166540332539305,1.0243849586057527,0.24092392109461663
75,7.5,0,0.1,-5.111630970680728,1.0244640892596122,0.24169636115291745
75,7.5,1,0.2,-5.131471992661411,1.0252505989814842,0.24937069519545307
75,7.5,2,0.3,-5.143014288472897,1.0238049644438951,0.23526044066407875
76,7.6000000000000005,0,0.1,-5.089104666459844,1.022781937292606,0.22526304220883966
76,7.6000000000000005,1,0.2,-5.107708277543431,1.0240483221647965,0.2376371511798046
76,7.6000000000000005,2,0.3,-5.120177377571234,1.0230996695376344,0.22836910901663166
77,7.7,0,0.1,-5.068225563978492,1.0210985958883936,0.2087910248135135
77,7.7,1,0.2,-5.085178558654319,1.0227854297595536,0.22529718889111452
77,7.7,2,0.3,-5.098139328442967,1.0222826806952925,0.2203804912826709
78,7.8,0,0.1,-5.048987366176769,1.019424444361223,0.1923819780172316
78,7.8,1,0.2,-5.06392886513739,1.0214770760008078,0.21249693516929366
78,7.8,2,0.3,-5.0769935038401535,1.0213709817961696,0.2114582460281341
79,7.9,0,0.1,-5.031373402516337,1.0177700043369313,0.17613963660432125
79,7.9,1,0.2,-5.043989744309276,1.020139232904552,0.1993912082811356
79,7.9,2,0.3,-5.056814388544913,1.020384090057154,0.20179115295240527
80,8.0,0,0.1,-5.015356425285083,1.0161459366042087,0.16016977231253784
80,8.0,1,0.2,-5.025375689031315,1.018788376734811,0.18614055277961294
80,8.0,2,0.3,-5.037655946526619,1.0193431426082018,0.19158442018294045
81,8.1,0,0.1,-5.000898446247313,1.014563001142097,0.14457979037770183
81,8.1,1,0.2,-5.008084899124108,1.0174411409275839,0.17290789907207288
81,8.1,2,0.3,-5.019550870410081,1.0182699666223163,0.18105076116538285
82,8.2,0,0.1,-4.987950658199163,1.0130319736023494,0.12947788048149936
82,8.2,1,0.2,-4.992099415013474,1.01611393550157,0.15985484110633996
82,8.2,2,0.3,-5.002510704593218,1.017186177618468,0.17040165816863134
83,8.3,0,0.1,-4.976453498299898,1.011563506263262,0.11497159899265533
83,8.3,1,0.2,-4.977385659758532,1.0148225354185443,0.14713755254941466
83,8.3,2,0.3,-4.986526787986482,1.0161123427402639,0.15983916606735477
84,8.4,0,0.1,-4.966336922100185,1.010167921757729,0.10116576199712882
84,8.4,1,0.2,-4.963895417736104,1.0135816458949818,0.13490242022427926
84,8.4,2,0.3,-4.971571931542098,1.015067239836985,0.14954856444384265
85,8.5,0,0.1,-4.957520963340033,1.0088549337744281,0.08815958760151542
85,8.5,1,0.2,-4.951567262395904,1.0124044602912703,0.1232815534020042
85,8.5,2,0.3,-4.957602717884115,1.0140672390370715,0.13969213657982366
86,8.6,0,0.1,-4.949916649981409,1.0076332995762964,0.0760431335862413
86,8.6,1,0.2,-4.940328420937972,1.0113022345021245,0.11238841457932343
86,8.6,2,0.3,-4.944562284802178,1.0131258303313853,0.13040433081937633
87,8.700000000000001,0,0.1,-4.943427328369053,1.00651042287946,0.064893216123564
87,8.700000000000001,1,0.2,-4.930097031524262,1.0102839090418112,0.10231389413709234
87,8.700000000000001,2,0.3,-4.932383431970575,1.0122533170489476,0.12178852831602964
88,8.8,0,0.1,-4.937950414079619,1.0054919400034918,0.054769142894333295
88,8.8,1,0.2,-4.920784711650871,1.0093558144310106,0.0931231987339135
88,8.8,2,0.3,-4.920991873369125,1.0114566894842711,0.11391558601449288
89,8.9,0,0.1,-4.933379542057153,1.0045813343926333,0.04570872022465993
89,8.9,1,0.2,-4.912299319295606,1.0085214953407264,0.0848539235526505
89,8.9,2,0.3,-4.910309449971586,1.0107396841954206,0.10682423397539369
90,9.0,0,0.1,-4.929607035259872,1.00377963165776,0.03772506797281152
90,9.0,1,0.2,-4.904547757427239,1.0077816830023776,0.07751561868366813
90,9.0,2,0.3,-4.900257121979074,1.0101030223646412,0.10052327992512247
91,9.1,0,0.1,-4.926526558173039,1.0030852266320767,0.030804770868329112
91,9.1,1,0.2,-4.897438653781651,1.007134433311072,0.07109103645587947
91,9.1,2,0.3,-4.89075757987113,1.0095448059732042,0.0949954210794427
92,9.200000000000001,0,0.1,-4.924035778720427,1.0024938840208166,0.024907794526125217
92,9.200000000000001,1,0.2,-4.8908847468943994,1.0065754307310586,0.06553906887251677
92,9.200000000000001,2,0.3,-4.881737349338984,1.0090610354090916,0.09020230532145718
93,9.3,0,0.1,-4.9220388387730205,1.0019989351598684,0.01996939947406247
93,9.3,1,0.2,-4.884804829277159,1.0060984378311242,0.06079917617240604
93,9.3,2,0.3,-4.8731283143427895,1.0086461993110496,0.08609034996194284
94,9.4,0,0.1,-4.920448436774338,1.0015916673586627,0.0159040199868255
94,9.4,1,0.2,-4.879125138847901,1.0056958504510978,0.056796904292575535
94,9.4,2,0.3,-4.864868639679756,1.0082938798856163,0.08259674663033707
95,9.5,0,0.1,-4.919187358760211,1.0012618735073635,0.012610780141271195
95,9.5,1,0.2,-4.873780145748487,1.0053593030592163,0.053449930994142934
95,9.5,2,0.3,-4.856903131899792,1.0079973168394043,0.07965507779963438
96,9.6,0,0.1,-4.918189353257299,1.0009985036761166,0.009980055029119618
96,9.6,1,0.2,-4.868712745418571,1.0050802613177163,0.05067400329916279
96,9.6,2,0.3,-4.84918312673313,1.0077498812382062,0.0772000516666263
97,9.700000000000001,0,0.1,-4.917399322354905,1.000790343059006,0.007900309023938122
97,9.700000000000001,1,0.2,-4.8638739300362825,1.0048505413550837,0.04838815382288184
97,9.700000000000001,2,0.3,-4.841666025054356,1.0075454260154235,0.07517101678773734
98,9.8,0,0.1,-4.916772882451405,1.0006266361579543,0.006264399034998669
98,9.8,1,0.2,-4.859222058998085,1.0046627077874801,0.04651871038197991
98,9.8,2,0.3,-4.834314613229181,1.0073784997906652,0.07351411825174763
99,9.9,0,0.1,-4.916275419022172,1.0004975871846853,0.0049746342923296
99,9.9,1,0.2,-4.854721877090429,1.0045103229327021,0.04500181907655348
99,9.9,2,0.3,-4.827096296749353,1.0072444313234834,0.07218316479828094
100,10.0,0,0.1,-4.915880807338054,1.0003946895535514,0.003946116841184746
100,10.0,1,0.2,-4.850343432561723,1.0043880439219752,0.043784445287062976
100,10.0,2,0.3,-4.8199823516257245,1.0071393093421186,0.07113945123628643
101,10.1,0,0.1,-4.915569987362019,1.0003108682855686,0.0031081997603443876
101,10.1,1,0.2,-4.846061027464332,1.0042915876972922,0.042824050973910996
101,10.1,2,0.3,-4.812947262539279,1.007059893458545,0.07035089086445925
102,10.200000000000001,0,0.1,-4.915329564720644,1.0002404515452143,0.0024042264137502313
102,10.200000000000001,1,0.2,-4.84185229496997,1.004217601647232,0.042087324943622065
102,10.200000000000001,2,0.3,-4.805968178373526,1.0070034947283972,0.06979084165752782
103,10.3,0,0.1,-4.915150566127526,1.0001790146143221,0.0017899859311842966
103,10.3,1,0.2,-4.837697451621958,1.0041634866760474,0.04154843348011653
103,10.3,2,0.3,-4.799024482420825,1.0069678593047222,0.06943695952700527
104,10.4,0,0.1,-4.915027417658194,1.0001231560524164,0.0012314846933225753
104,10.4,1,0.2,-4.833578726624708,1.0041272186019883,0.04118724997249871
104,10.4,2,0.3,-4.792097452325007,1.006951077462336,0.06927030095818434
105,10.5,0,0.1,-4.91495715124972,1.000070268877216,0.0007026640847396262
105,10.5,1,0.2,-4.82947993428199,1.004107203880509,0.04098792342718497
105,10.5,2,0.3,-4.785169976650698,1.0069515261381774,0.06927475674308983
106,10.6,0,0.1,-4.9149387917861835,1.0000183596320722,0.00018359463536121788
106,10.6,1,0.2,-4.825386135791851,1.0041021895296791,0.04093798490139037
106,10.6,2,0.3,-4.7782263002843735,1.0069678395818706,0.0694367636632445
107,10.700000000000001,0,0.1,-4.914972844114606,0.9999659482513509,-0.00034052328422795114
107,10.700000000000001,1,0.2,-4.821283335059609,1.0041112287413714,0.041028007322418375
107,10.700000000000001,2,0.3,-4.771251785976695,1.0069988928758606,0.06974514307678605
108,10.8,0,0.1,-4.915060791314687,0.9999120566671605,-0.0008794720008076271
108,10.8,1,0.2,-4.817158168076512,1.004133687196155,0.04125166983096854
108,10.8,2,0.3,-4.764232698515993,1.0070437789919575,0.07019087460701481
109,10.9,0,0.1,-4.915204531805287,0.9998562698395692,-0.0014374049059995338
109,10.9,1,0.2,-4.812997571268677,1.0041692641069435,0.041605968078348855
109,10.9,2,0.3,-4.757156035063168,1.0071017622058498,0.07076663452825674
110,11.0,0,0.1,-4.915405717497838,0.9997988345439336,-0.002011856925507878
110,11.0,1,0.2,-4.808788443457161,1.0042179986317548,0.04209127811516404
110,11.0,2,0.3,-4.75000943489963,1.0071721980534478,0.071466001635381
111,11.1,0,0.1,-4.915664998684189,0.999740752424111,-0.0025928118635132427
111,11.1,1,0.2,-4.804517340786082,1.0042802368297723,0.04271102671078901
111,11.1,2,0.3,-4.742781201283377,1.0072544203534526,0.0722823361625216
112,11.200000000000001,0,0.1,-4.915981222836241,0.9996838258415351,-0.0031622415205223124
112,11.200000000000001,1,0.2,-4.800170257775331,1.0043565452822265,0.043470830107503126
112,11.200000000000001,2,0.3,-4.7354604570965435,1.0073476063448787,0.07320744186833823
113,11.3,0,0.1,-4.916350664280243,0.9996306267910857,-0.003694414440014184
113,11.3,1,0.2,-4.7957325470288525,1.0044475719664983,0.04437710746478823
113,11.3,2,0.3,-4.7280374369503235,1.0074506390565474,0.0742302014622001
114,11.4,0,0.1,-4.916766373242227,0.9995843774330142,-0.004157089619845082
114,11.4,1,0.2,-4.79118901511675,1.0045538694035323,0.04543531912102788
114,11.4,2,0.3,-4.720503895689431,1.0075619897773427,0.07533541260892589
115,11.5,0,0.1,-4.917217723892516,0.9995487511930936,-0.004513506502883418
115,11.5,1,0.2,-4.786524206153059,1.0046757061228242,0.0466480896369072
115,11.5,2,0.3,-4.712853591801646,1.0076796422305978,0.0765030388778512
116,11.6,0,0.1,-4.9176902141948515,0.999527621303629,-0.004724903023358723
116,11.6,1,0.2,-4.781722853445922,1.0048128976707986,0.04801352707136903
