ky_index,ky,growth_rate,frequency,kperp2_average,quasilinear_contribution,raw_final_amplitude,log_normalization
0,0.1,0.2131055968316198,-0.01753488364858404,0.03802235100402751,5.604745398395852,1.0151525715363416,-3.76550333832255
1,0.2,0.213145343227345,-0.03521390127486421,0.13715200005296085,1.5540811883420251,1.0139727080259324,-3.8092969246041912
2,0.3,0.21050665966678278,-0.054100228732942,0.2719580946569525,0.7740407945258682,1.0122603961785264,-3.8830558608121706
