z_index,z,theta,phi,rho,B,F,G,E_y,D_x,D_y,g_xx,g_xy,g_yy,kperp2_min,kperp2_max
140,0.046875,0.2945243112740431,2.031,0.8,1.021,0.0019607888988921506,-0.06282434380308036,-0.1097,-0.07066,-0.16837000000000002,1.61,-0.5895,0.8634,0.008634000000000001,0.077706
141,0.05078125,0.3190680038802134,2.201,0.8,1.154,0.0019607888988921506,-0.055387517738022765,-0.1964,-0.0004645,-0.3528,2.38,0.3902,0.6237,0.006237000000000001,0.056133
142,0.0546875,0.3436116964863836,2.364,0.8,1.251,0.0019607888988921506,-0.019414117851571103,-0.1927,0.02808,-0.35150000000000003,2.413,1.666,1.799,0.017990000000000003,0.16191
143,0.05859375,0.36815538909255385,2.526,0.8,1.232,0.0019607888988921506,0.03158994971435797,-0.1278,0.0651,-0.22063,1.501,1.595,2.708,0.027080000000000007,0.24372000000000002
144,0.0625,0.39269908169872414,2.694,0.8,1.127,0.0019607888988921506,0.05443148368996418,-0.1193,0.07126,-0.1968,0.7656,0.6532,2.218,0.022180000000000005,0.19962
145,0.06640625,0.4172427743048944,2.871,0.8,1.003,0.0019607888988921506,0.05687198499789804,-0.05394,0.04892,-0.05503,0.6089,0.01084,1.653,0.016530000000000003,0.14876999999999999
146,0.0703125,0.44178646691106466,3.063,0.8,0.9254,0.0019607888988921506,0.018184430081856676,-0.02222,0.03006,0.017650000000000002,0.7254,-0.1515,1.212,0.012120000000000002,0.10908
147,0.07421875,0.4663301595172349,3.259,0.8,0.9448,0.0019607888988921506,-0.03881475377803908,-0.01709,-0.02649,0.025389999999999996,0.7225,-0.2998,1.36,0.013600000000000004,0.12240000000000001
148,0.078125,0.4908738521234052,3.443,0.8,1.053,0.0019607888988921506,-0.060641339634253964,-0.04762,-0.08104,-0.047280100000000005,1.056,-1.01,2.016,0.020160000000000004,0.18144
149,0.08203125,0.5154175447295755,3.613,0.8,1.183,0.0019607888988921506,-0.05548455250852933,-0.1062,-0.06367,-0.1744,2.346,-2.18,2.622,0.026220000000000004,0.23597999999999997
150,0.0859375,0.5399612373357456,3.775,0.8,1.28,0.0019607888988921506,-0.01233273629020014,-0.1522,-0.03435,-0.272,4.475,-3.257,2.737,0.027370000000000005,0.24633
151,0.08984375,0.5645049299419159,3.936,0.8,1.225,0.0019607888988921506,0.04804305532086852,-0.1983,0.05675,-0.3611,3.824,-1.723,1.169,0.011690000000000002,0.10521
152,0.09375,0.5890486225480862,4.1,0.8,1.099,0.0019607888988921506,0.05929138674101787,-0.1696,0.07446,-0.2952,1.973,-0.3009,0.6585,0.0065850000000000014,0.059265
153,0.09765625,0.6135923151542565,4.276,0.8,0.9654,0.0019607888988921506,0.061401511866060035,-0.05703,0.06843,-0.05700197,0.8732,0.01322,1.068,0.010680000000000002,0.09612
154,0.1015625,0.6381360077604268,4.466,0.8,0.9161,0.0019607888988921506,-0.013976947485101318,0.03114,-0.007114,0.12564,0.6265,-0.1123,1.36,0.013600000000000004,0.12240000000000001
155,0.10546875,0.662679700366597,4.657,0.8,0.9818,0.0019607888988921506,-0.04522631771272729,-0.02308,-0.04585,0.008999999999999998,0.6064,-0.01487,1.59,0.015900000000000004,0.1431
156,0.109375,0.6872233929727672,4.836,0.8,1.084,0.0019607888988921506,-0.05207539129036578,-0.02905,-0.07898,-0.012879999999999999,0.4365,0.02972,2.696,0.026960000000000008,0.24264
157,0.11328125,0.7117670855789375,5.006,0.8,1.186,0.0019607888988921506,-0.034227259260192364,-0.0524,-0.07431,-0.06697,0.3095,-0.2198,4.698,0.046980000000000015,0.42282000000000003
158,0.1171875,0.7363107781851077,5.17,0.8,1.225,0.0019607888988921506,0.006946776995546045,-0.1093,-0.07503,-0.18318,0.4295,-1.021,5.92,0.05920000000000001,0.5327999999999999
159,0.12109375,0.760854470791278,5.333,0.8,1.145,0.0019607888988921506,0.053452803799664515,-0.09486,-0.08169,-0.14912999999999998,0.983,-1.707,4.297,0.04297000000000001,0.38672999999999996
160,0.125,0.7853981633974483,5.5,0.8,1.042,0.0019607888988921506,0.034497545528591786,-0.1206,-0.04026,-0.19226,1.684,-1.562,2.094,0.020940000000000004,0.18846
161,0.12890625,0.8099418560036186,5.676,0.8,0.9811,0.0019607888988921506,0.029683735604252828,-0.1329,0.07884,-0.21056,2.151,-0.9922,0.9053,0.009053000000000002,0.081477
162,0.1328125,0.8344855486097889,5.853,0.8,0.9527,0.0019607888988921506,-0.009631823964839959,-0.02264,0.06513,0.013310000000000002,2.148,-0.581,0.5796,0.005796000000000001,0.052163999999999995
163,0.13671875,0.859029241215959,6.025,0.8,1.008,0.0019607888988921506,-0.03612744183062379,0.01941,-0.002776,0.0912,2.704,-0.5251,0.4774,0.0047740000000000005,0.042966
164,0.140625,0.8835729338221293,6.189,0.8,1.075,0.0019607888988921506,-0.028028530869041335,0.04264,-0.06071,0.13132,3.418,-0.3376,0.3712,0.0037120000000000005,0.03340799999999999
165,0.14453125,0.9081166264282996,6.347,0.8,1.118,0.0019607888988921506,-0.00660968791009587,0.03986,-0.103,0.12228,3.472,0.01802,0.3599,0.0035990000000000006,0.032390999999999996
166,0.1484375,0.9326603190344698,6.506,0.8,1.092,0.0019607888988921506,0.02809362311153182,0.0173,-0.1251,0.07917,2.526,0.3927,0.5335,0.005335000000000001,0.048014999999999995
167,0.15234375,0.9572040116406401,6.669,0.8,1.024,0.0019607888988921506,0.029598160767249797,-0.006942,-0.03073,0.036788,1.352,0.5262,0.9811,0.009811000000000002,0.08829899999999999
168,0.15625,0.9817477042468103,6.836,0.8,0.9841,0.0019607888988921506,0.010122384231015953,-0.01784,-0.0007953,0.01922,0.5381,0.1125,1.824,0.018240000000000003,0.16416
169,0.16015625,1.0062913968529805,7.007,0.8,0.9852,0.0019607888988921506,-0.012805574746948899,-0.01685,0.003275,0.021079999999999998,0.5597,-0.8985,3.177,0.03177000000000001,0.28593
170,0.1640625,1.030835089459151,7.174,0.8,1.034,0.0019607888988921506,-0.03209127929065436,-0.06012,0.04072,-0.07054,1.409,-2.416,4.901,0.049010000000000005,0.44109
171,0.16796875,1.055378782065321,7.336,0.8,1.099,0.0019607888988921506,-0.024544579339057817,-0.1523,0.1297,-0.2606,2.561,-3.802,6.114,0.061140000000000014,0.55026
172,0.171875,1.0799224746714913,7.494,0.8,1.119,0.0019607888988921506,0.009655522375679626,-0.09012,0.09751,-0.13778,3.447,-4.612,6.536,0.06536000000000002,0.58824
173,0.17578125,1.1044661672776617,7.654,0.8,1.067,0.0019607888988921506,0.03166479531820069,-0.03552,0.05828,-0.024300000000000002,3.253,-4.011,5.296,0.052960000000000014,0.47664
174,0.1796875,1.1290098598838318,7.818,0.8,0.9995,0.0019607888988921506,0.03428551740212294,0.02016,-0.002679,0.09353,2.546,-2.895,3.683,0.03683000000000001,0.33147
175,0.18359375,1.1535535524900022,7.991,0.8,0.9498,0.0019607888988921506,0.005476558292483586,0.0645,-0.07145,0.1879,2.074,-2.19,2.748,0.027480000000000008,0.24732
176,0.1875,1.1780972450961724,8.169,0.8,0.9872,0.0019607888988921506,-0.03288471505292499,-0.04684,-0.06941,-0.039113999999999996,2.102,-1.763,1.942,0.019420000000000003,0.17478
177,0.19140625,1.2026409377023426,8.344,0.8,1.052,0.0019607888988921506,-0.03664081124970361,-0.1821,0.04858,-0.31620000000000004,1.628,-0.5444,0.8629,0.008629000000000001,0.077661
178,0.1953125,1.227184630308513,8.511,0.8,1.161,0.0019607888988921506,-0.05265960578580537,-0.2072,0.0775,-0.375,0.9455,0.4797,1.669,0.016690000000000003,0.15021
179,0.19921875,1.2517283229146832,8.673,0.8,1.228,0.0019607888988921506,0.0012384720900259312,-0.2005,0.07501,-0.3658,0.4152,0.4429,4.108,0.041080000000000005,0.36971999999999994
180,0.203125,1.2762720155208536,8.837,0.8,1.176,0.0019607888988921506,0.03693595144720769,-0.1546,0.0747,-0.2708,0.3208,-0.1996,4.439,0.044390000000000006,0.39951
181,0.20703125,1.3008157081270237,9.008,0.8,1.07,0.0019607888988921506,0.05363921061543895,-0.1215,0.07635,-0.1966,0.4511,-0.6083,3.359,0.03359000000000001,0.30230999999999997
182,0.2109375,1.325359400733194,9.19,0.8,0.9721,0.0019607888988921506,0.040953989908423444,-0.08321,0.04434,-0.11016000000000001,0.6148,-0.7626,2.483,0.024830000000000005,0.22347
183,0.21484375,1.3499030933393643,9.381,0.8,0.9152,0.0019607888988921506,0.009023495778327915,0.03248,-0.003821,0.12844,0.6311,-0.7202,2.149,0.021490000000000006,0.19341
184,0.21875,1.3744467859455345,9.57,0.8,0.9767,0.0019607888988921506,-0.0674659008248831,0.02767,-0.07327,0.11109,0.9356,-1.255,2.702,0.027020000000000006,0.24317999999999998
185,0.22265625,1.3989904785517047,9.744,0.8,1.117,0.0019607888988921506,-0.05796974585900365,-0.07895,-0.07312,-0.11532,2.16,-2.484,3.435,0.034350000000000006,0.30915
186,0.2265625,1.423534171157875,9.908,0.8,1.236,0.0019607888988921506,-0.04213546746874012,-0.1299,-0.05056,-0.22503,4.058,-3.472,3.347,0.03347000000000001,0.30123
187,0.23046875,1.4480778637640452,10.07,0.8,1.274,0.0019607888988921506,0.018342301652408615,-0.199,0.04155,-0.3653,4.353,-2.566,1.885,0.018850000000000002,0.16965
188,0.234375,1.4726215563702154,10.23,0.8,1.17,0.0019607888988921506,0.057094066419924414,-0.1911,0.0672,-0.3434,2.178,-0.8585,0.9666,0.009666000000000003,0.086994
189,0.23828125,1.4971652489763858,10.4,0.8,1.036,0.0019607888988921506,0.06268362697880109,-0.1433,0.07748,-0.23708,0.9835,-0.4028,1.257,0.012570000000000001,0.11312999999999998
190,0.2421875,1.521708941582556,10.59,0.8,0.937,0.0019607888988921506,0.029315029350742313,-0.04468,0.02375,-0.0288,0.7196,-0.6847,1.872,0.018720000000000004,0.16848
191,0.24609375,1.5462526341887264,10.78,0.8,0.9318,0.0019607888988921506,-0.022176246691176234,0.01157,-0.03335,0.08437,0.7188,-0.8057,2.111,0.021110000000000007,0.18999000000000002
192,0.25,1.5707963267948966,10.97,0.8,1.016,0.0019607888988921506,-0.059431962394242505,0.01708,-0.05515,0.08572,0.5933,-0.8391,2.925,0.029250000000000005,0.26325
193,0.25390625,1.5953400194010667,11.15,0.8,1.142,0.0019607888988921506,-0.052221603097209544,-0.03523,-0.06859,-0.029678999999999997,0.7911,-1.782,5.662,0.05662000000000001,0.5095799999999999
194,0.2578125,1.6198837120072371,11.32,0.8,1.241,0.0019607888988921506,-0.02753732662509428,-0.04445,-0.06518,-0.054398,1.558,-3.738,9.959,0.09959000000000001,0.8963099999999999
195,0.26171875,1.6444274046134073,11.48,0.8,1.244,0.0019607888988921506,0.02728021778823038,-0.1676,-0.02292,-0.3008,2.4,-4.753,10.06,0.10060000000000002,0.9054
196,0.265625,1.6689710972195777,11.64,0.8,1.137,0.0019607888988921506,0.055820989950380887,-0.1939,0.001701,-0.3467,2.272,-3.271,5.277,0.05277000000000001,0.47493
197,0.26953125,1.6935147898257479,11.81,0.8,1.008,0.0019607888988921506,0.061315721897928256,-0.1958,0.07567,-0.3393,1.543,-1.405,1.939,0.019390000000000004,0.17451
198,0.2734375,1.718058482431918,12.0,0.8,0.9291,0.0019607888988921506,0.010321749077109928,-0.05291,0.06898,-0.044218999999999994,1.022,-0.608,1.206,0.012060000000000001,0.10854
199,0.27734375,1.7426021750380885,12.18,0.8,0.9594,0.0019607888988921506,-0.03357651032133258,0.03599,-0.03678,0.12974,1.004,-0.5071,1.173,0.011730000000000003,0.10557
200,0.28125,1.7671458676442586,12.36,0.8,1.042,0.0019607888988921506,-0.046504277864132346,0.05637,-0.06481,0.16167,1.127,-0.1905,0.9964,0.009964,0.08967599999999999
201,0.28515625,1.7916895602504288,12.52,0.8,1.132,0.0019607888988921506,-0.03260616488587663,0.0533,-0.08637,0.14806999999999998,1.186,0.2332,1.127,0.011270000000000002,0.10142999999999999
202,0.2890625,1.8162332528565992,12.69,0.8,1.177,0.0019607888988921506,-0.0022589408893519424,0.02056,-0.1131,0.07951,0.9198,0.4781,1.755,0.017550000000000003,0.15794999999999998
203,0.29296875,1.8407769454627694,12.85,0.8,1.119,0.0019607888988921506,0.05043597575936097,0.01717,-0.08469,0.07679,0.4228,0.01453,2.963,0.029630000000000007,0.26667
204,0.296875,1.8653206380689396,13.01,0.8,1.02,0.0019607888988921506,0.02782116008972603,0.06151,-0.07644,0.17411000000000001,0.5653,-1.179,4.301,0.04301000000000001,0.38709
205,0.30078125,1.88986433067511,13.18,0.8,0.9947,0.0019607888988921506,0.007659802357124667,-0.02907,-0.03634,-0.004399999999999998,1.55,-2.907,6.088,0.06088000000000001,0.54792
206,0.3046875,1.9144080232812801,13.36,0.8,0.9886,0.0019607888988921506,-0.007989247633845738,-0.1314,0.05206,-0.20834999999999998,3.02,-4.82,8.018,0.08018000000000003,0.72162
207,0.30859375,1.9389517158874505,13.52,0.8,1.022,0.0019607888988921506,-0.018770568450549998,-0.1333,0.09141,-0.21563,4.196,-6.196,9.399,0.09399,0.8459099999999999
208,0.3125,1.9634954084936207,13.68,0.8,1.061,0.0019607888988921506,-0.020484325660070375,-0.05451,0.05639,-0.061821,5.181,-7.265,10.41,0.10410000000000003,0.9369
209,0.31640625,1.9880391010997909,13.84,0.8,1.087,0.0019607888988921506,0.003957225548580665,0.0287,-0.001393,0.10244,5.684,-7.561,10.27,0.10270000000000001,0.9242999999999999
210,0.3203125,2.012582793705961,14.0,0.8,1.049,0.0019607888988921506,0.02313277480375132,0.1008,-0.06292,0.2499,4.948,-6.232,8.072,0.08072000000000001,0.7264799999999999
211,0.32421875,2.0371264863121317,14.16,0.8,1.009,0.0019607888988921506,0.016968703207536396,0.1032,-0.09302,0.2586,3.963,-4.699,5.829,0.05829000000000001,0.5246099999999999
212,0.328125,2.061670178918302,14.33,0.8,0.9867,0.0019607888988921506,0.0014001371340694128,-0.02601,-0.03457,0.002610000000000001,2.754,-2.875,3.354,0.03354000000000001,0.30186
213,0.33203125,2.086213871524472,14.5,0.8,0.9988,0.0019607888988921506,-0.009724575430050945,-0.1414,0.04815,-0.22952,1.334,-0.9655,1.447,0.014470000000000004,0.13023
214,0.3359375,2.110757564130642,14.67,0.8,1.04,0.0019607888988921506,-0.03836829228340228,-0.1532,0.08244,-0.2572,0.4815,-0.3121,2.448,0.024480000000000005,0.22032
215,0.33984375,2.1353012567368124,14.84,0.8,1.145,0.0019607888988921506,-0.042597149768719575,-0.2414,0.0924,-0.4423,0.456,-1.359,6.927,0.06927000000000001,0.6234299999999999
216,0.34375,2.1598449493429825,15.0,0.8,1.18,0.0019607888988921506,0.012455542128746127,-0.2525,0.1051,-0.4667,0.9354,-2.975,10.95,0.10950000000000001,0.9854999999999999
217,0.34765625,2.184388641949153,15.16,0.8,1.114,0.0019607888988921506,0.03979273824365667,-0.176,0.08687,-0.3091,1.087,-3.053,9.713,0.09713000000000001,0.8741699999999999
218,0.3515625,2.2089323345553233,15.33,0.8,1.021,0.0019607888988921506,0.044989650950220283,-0.09038,0.05293,-0.12972,1.04,-2.506,7.036,0.07036,0.6332399999999999
219,0.35546875,2.2334760271614935,15.51,0.8,0.9441,0.0019607888988921506,0.02817482289409052,-0.03325,0.02368,-0.006850000000000002,0.9358,-1.968,5.092,0.05092000000000001,0.45827999999999997
220,0.359375,2.2580197197676637,15.7,0.8,0.9388,0.0019607888988921506,-0.02672203330960263,0.1322,-0.08486,0.3248,1.056,-2.134,5.146,0.051460000000000006,0.46314
221,0.36328125,2.282563412373834,15.88,0.8,1.034,0.0019607888988921506,-0.061815484325163955,-0.03615,-0.06546,-0.02255,1.684,-2.764,5.173,0.05173000000000001,0.46557
222,0.3671875,2.3071071049800045,16.04,0.8,1.17,0.0019607888988921506,-0.05642927273516491,-0.1991,-0.0008658,-0.3594,2.489,-2.774,3.643,0.036430000000000004,0.32787
223,0.37109375,2.3316507975861747,16.21,0.8,1.258,0.0019607888988921506,-0.0106562763313005,-0.2316,0.03422,-0.4296,2.421,-1.461,1.535,0.015350000000000003,0.13815
224,0.375,2.356194490192345,16.37,0.8,1.222,0.0019607888988921506,0.03502607392597585,-0.2126,0.06437,-0.3896,1.44,-0.4036,1.151,0.011510000000000003,0.10359
225,0.37890625,2.380738182798515,16.54,0.8,1.112,0.0019607888988921506,0.05688998252068625,-0.2092,0.07434,-0.37539999999999996,0.7412,-0.4066,1.892,0.018920000000000003,0.17028
226,0.3828125,2.405281875404685,16.72,0.8,0.9912,0.0019607888988921506,0.05274764879636603,-0.1106,0.04308,-0.16707,0.6282,-0.8589,2.739,0.027390000000000005,0.24650999999999998
227,0.38671875,2.429825568010856,16.91,0.8,0.9206,0.0019607888988921506,0.01530782277096949,-0.04356,0.02338,-0.024380000000000002,0.7298,-1.126,2.899,0.028990000000000005,0.26091
228,0.390625,2.454369260617026,17.11,0.8,0.9534,0.0019607888988921506,-0.048539704235800805,0.0206,-0.03026,0.09970000000000001,0.7259,-1.3,3.581,0.03581000000000001,0.32228999999999997
229,0.39453125,2.478912953223196,17.29,0.8,1.07,0.0019607888988921506,-0.05773915312005896,0.05495,-0.08272,0.15635,1.136,-2.63,7.091,0.07091000000000001,0.63819
230,0.3984375,2.5034566458293663,17.46,0.8,1.196,0.0019607888988921506,-0.05415914458067281,-0.02832,-0.06119,-0.019450000000000002,2.525,-5.688,13.38,0.13380000000000003,1.2042
231,0.40234375,2.5280003384355365,17.62,0.8,1.283,0.0019607888988921506,-0.004737679390406224,-0.1266,-0.02599,-0.22086,4.542,-9.284,19.34,0.19340000000000004,1.7406
232,0.40625,2.552544031041707,17.78,0.8,1.213,0.0019607888988921506,0.051446717842591576,-0.2814,0.0619,-0.5266,3.597,-6.314,11.49,0.11490000000000003,1.0341
233,0.41015625,2.5770877236478773,17.94,0.8,1.081,0.0019607888988921506,0.06251514581879984,-0.2624,0.07626,-0.47930000000000006,1.799,-2.615,4.451,0.04451000000000001,0.40058999999999995
234,0.4140625,2.6016314162540475,18.12,0.8,0.9551,0.0019607888988921506,0.051754939546956286,-0.1294,0.06339,-0.20049,0.8212,-1.079,2.529,0.025290000000000003,0.22760999999999998
235,0.41796875,2.6261751088602177,18.31,0.8,0.9194,0.0019607888988921506,-0.015989372574145382,0.05152,-0.01672,0.16592,0.6259,-0.9334,2.743,0.027430000000000003,0.24686999999999998
236,0.421875,2.650718801466388,18.5,0.8,0.9914,0.0019607888988921506,-0.05075581245013175,0.04391,-0.04754,0.14191,0.5953,-0.7669,2.639,0.026390000000000004,0.23750999999999997
237,0.42578125,2.675262494072558,18.68,0.8,1.098,0.0019607888988921506,-0.0484810049329307,0.06958,-0.08111,0.18328,0.4229,-0.5086,3.464,0.034640000000000004,0.31176
238,0.4296875,2.6998061866787286,18.85,0.8,1.194,0.0019607888988921506,-0.032612111852861066,0.04684,-0.07405,0.13095,0.2999,-0.6122,6.007,0.060070000000000005,0.5406299999999999
239,0.43359375,2.724349879284899,19.01,0.8,1.22,0.0019607888988921506,0.01665481304302039,-0.01524,-0.07518,0.005260000000000001,0.4469,-1.641,9.354,0.09354000000000001,0.8418599999999999
240,0.4375,2.748893571891069,19.18,0.8,1.128,0.0019607888988921506,0.05126329703025391,0.02632,-0.08509,0.09441999999999999,1.024,-3.036,10.25,0.10250000000000002,0.9225
241,0.44140625,2.773437264497239,19.34,0.8,1.034,0.0019607888988921506,0.03395901099262856,-0.08143,-0.03145,-0.11308,1.746,-3.83,9.015,0.09015000000000002,0.81135
242,0.4453125,2.7979809571034093,19.52,0.8,0.9754,0.0019607888988921506,0.0247057387636545,-0.2397,0.08649,-0.4235,2.198,-3.88,7.285,0.07285000000000001,0.65565
243,0.44921875,2.82252464970958,19.7,0.8,0.957,0.0019607888988921506,-0.011472528369240858,-0.09515,0.05904,-0.13224,2.24,-3.58,6.132,0.061320000000000006,0.5518799999999999
244,0.453125,2.84706834231575,19.87,0.8,1.015,0.0019607888988921506,-0.03876162794017587,0.03362,-0.008377,0.11882999999999999,2.866,-4.372,7.029,0.07029000000000002,0.63261
245,0.45703125,2.8716120349219203,20.03,0.8,1.082,0.0019607888988921506,-0.02309340985536766,0.1279,-0.06367,0.30110000000000003,3.58,-5.124,7.66,0.07660000000000002,0.6894
246,0.4609375,2.8961557275280905,20.19,0.8,1.115,0.0019607888988921506,-0.004938481823481014,0.1831,-0.1077,0.40900000000000003,3.481,-4.62,6.489,0.06489000000000002,0.5840099999999999
247,0.46484375,2.9206994201342606,20.35,0.8,1.085,0.0019607888988921506,0.03201433160268108,0.1723,-0.1189,0.38970000000000005,2.488,-2.918,3.896,0.03896000000000001,0.35063999999999995
248,0.46875,2.945243112740431,20.51,0.8,1.015,0.0019607888988921506,0.025460045412250203,0.02092,-0.02195,0.09340999999999999,1.296,-1.214,1.932,0.019320000000000004,0.17387999999999998
249,0.47265625,2.9697868053466014,20.68,0.8,0.9836,0.0019607888988921506,0.009419076437614497,-0.02538,0.001988,0.004210000000000002,0.5183,-0.6196,2.607,0.026070000000000006,0.23463
250,0.4765625,2.9943304979527716,20.85,0.8,0.9871,0.0019607888988921506,-0.017767819570178627,-0.02229,0.005787,0.009990000000000002,0.5834,-1.746,6.898,0.06898000000000001,0.6208199999999999
251,0.48046875,3.018874190558942,21.02,0.8,1.045,0.0019607888988921506,-0.03209411077786481,-0.1419,0.05127,-0.23506,1.467,-4.459,14.3,0.14300000000000004,1.287
252,0.484375,3.043417883165112,21.18,0.8,1.105,0.0019607888988921506,-0.02209244929753898,-0.3301,0.1326,-0.6167,2.594,-7.297,21.0,0.21000000000000005,1.89
253,0.48828125,3.067961575771282,21.34,0.8,1.119,0.0019607888988921506,0.013900828399706272,-0.2044,0.09158,-0.36629999999999996,3.401,-9.086,24.64,0.24640000000000006,2.2176
254,0.4921875,3.0925052683774528,21.5,0.8,1.059,0.0019607888988921506,0.03342962679652785,-0.1075,0.05581,-0.16752,3.087,-7.918,20.67,0.20670000000000005,1.8603
255,0.49609375,3.117048960983623,21.66,0.8,0.9912,0.0019607888988921506,0.03361774269737407,0.03407,-0.007423,0.12226000000000001,2.395,-5.909,14.99,0.14990000000000003,1.3491
