case,ky,term,rhs_rms,rhs_l2,rhs_max_abs,rhs_fraction_of_total_l2,projection_real,projection_imag,projection_abs,density_moment_rms,density_moment_max_abs,total_rhs_rms,total_rhs_l2
gkw_fd_16x8,0.3,parallel_streaming,0.07911904854175636,14.322077630695308,0.44518493886968397,1.113240064720198,0.914735762235828,-0.0010715835716158845,0.9147363898984845,0.36506042834237085,1.0392241311938548,0.07107096757395463,12.865219357960333
gkw_fd_16x8,0.3,magnetic_drift,0.03771952774718704,6.827963866416663,0.28214871639549244,0.5307304661068116,0.042314461836274846,0.00479716908022009,0.042585519976604494,0.1728193823073211,0.702037903816132,0.07107096757395463,12.865219357960333
gkw_fd_16x8,0.3,mirror_force,0.023167107656387093,4.193694444623385,0.1989113676076098,0.32597146833944524,0.014540950325947415,0.0014975745051568152,0.014617864610816654,0.03364457132656929,0.10492427622491238,0.07107096757395463,12.865219357960333
gkw_fd_16x8,0.3,equilibrium_drive,0.005531548595221033,1.0013172536687907,0.09965278856566118,0.07783133935055894,0.005791983882472416,-0.0015424877674471355,0.005993859007980109,0.01568814571872136,0.09132877406320188,0.07107096757395463,12.865219357960333
gkw_fd_16x8,0.3,parallel_field_drive,0.00993939558992537,1.7992227897681647,0.07700889487602834,0.1398516993536452,0.021032753487971977,-0.0025910017456497346,0.021191743895483384,1.3041553793448894e-17,4.524157547003129e-17,0.07107096757395463,12.865219357960333
gkw_fd_16x8,0.3,drift_field_drive,0.002133001879185142,0.38611458382219854,0.019425856554247476,0.030012281413864177,0.0015840882315069815,-0.0010896705006641508,0.0019226849261427565,0.054677701768003725,0.2654852113143557,0.07107096757395463,12.865219357960333
gkw_fd_16x8,0.3,dissipation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07107096757395463,12.865219357960333
gkw_fd_16x8,0.3,parallel_recurrence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07107096757395463,12.865219357960333
gkw_fd_16x8,0.3,velocity_recurrence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07107096757395463,12.865219357960333
