ky,matched_reference_ky,observed_growth,reference_growth,growth_error,observed_frequency,reference_frequency,frequency_error,phi_phase_aligned_error,growth_passed,frequency_passed,phi_passed
0.1,0.09999999999999999,-0.18176071518367642,-0.0007797962033046558,-0.18098091898037177,0.03053194205813468,-0.06573003284376668,0.09626197490190136,0.29793614136326996,False,False,False
0.2,0.19999999999999998,-0.18106533750030795,-0.004876056537197182,-0.17618928096311076,0.02089400897333108,-0.11818459283860903,0.13907860181194012,0.3010866366881166,False,False,False
0.3,0.3,-0.18023889682916572,0.009619443823361787,-0.1898583406525275,0.009369120707514729,-0.0028493457942134434,0.012218466501728172,0.3005491972468754,False,True,False
