ky,matched_reference_ky,observed_growth,reference_growth,growth_error,observed_frequency,reference_frequency,frequency_error,phi_phase_aligned_error,growth_passed,frequency_passed,phi_passed
0.1,0.09999999999999999,0.2131055968316198,-0.0007797962033046558,0.21388539303492446,-0.01697183155907473,-0.06573003284376668,0.048758201284691945,0.14296071576066038,False,False,False
0.2,0.19999999999999998,0.213145343227345,-0.004876056537197182,0.21802139976454218,-0.03379356872161376,-0.11818459283860903,0.08439102411699528,0.14076190235772396,False,False,False
0.3,0.3,0.21050665966678278,0.009619443823361787,0.200887215843421,-0.0511576126543482,-0.0028493457942134434,-0.04830826686013476,0.13594177011867786,False,False,False
