sample_index,time,ky_index,ky,log_amplitude,raw_amplitude,window_growth
26,2.6,0,0.1,-4.930051163296405,0.9694358854096854,-0.3104093809046568
26,2.6,1,0.2,-4.9619690229824585,0.9746483443994125,-0.2567854545308632
26,2.6,2,0.3,-5.003381996382961,0.9808865922424654,-0.19298430337516753
27,2.7,0,0.1,-4.961526034031257,0.9690153067903615,-0.31474870734852417
27,2.7,1,0.2,-4.987523464582484,0.9747693095202951,-0.2555444160002549
27,2.7,2,0.3,-5.022103017532922,0.9814531287187191,-0.18721021149961087
28,2.8000000000000003,0,0.1,-4.993421419624266,0.9686079071208865,-0.3189538559300861
28,2.8000000000000003,1,0.2,-5.012915789075303,0.9749273491110629,-0.2539232449281934
28,2.8000000000000003,2,0.3,-5.040225737013539,0.9820405094619329,-0.18122719480616373
29,2.9,0,0.1,-5.0257198354497294,0.9682176075074767,-0.32298415825463894
29,2.9,1,0.2,-5.038106493980361,0.9751239333782418,-0.2519070490505735
29,2.9,2,0.3,-5.057733770803573,0.9826443412750461,-0.17508033790034244
30,3.0,0,0.1,-5.0583985693569025,0.9678494468578256,-0.3267873390717299
30,3.0,1,0.2,-5.063054205429317,0.9753609109037674,-0.24947711448956666
30,3.0,2,0.3,-5.074614990416061,0.9832604697585043,-0.16881219612487883
31,3.1,0,0.1,-5.091428329932199,0.9675097655133433,-0.3302976057529691
31,3.1,1,0.2,-5.087715313971232,0.9756404922387457,-0.24661108541915033
31,3.1,2,0.3,-5.090861270523042,0.9838849789167443,-0.16246280106980912
32,3.2,0,0.1,-5.1247717014518095,0.9672063914353504,-0.3334337151961006
32,3.2,1,0.2,-5.112043643061801,0.9759652193747262,-0.2432832909056868
32,3.2,2,0.3,-5.106468224509576,0.9845142034016731,-0.15606953986534208
33,3.3000000000000003,0,0.1,-5.158381414472142,0.9669488185362451,-0.3360971302033275
33,3.3000000000000003,1,0.2,-5.135990159064662,0.976337926816393,-0.2394651600286133
33,3.3000000000000003,2,0.3,-5.121434896312131,0.985144772155413,-0.14966671802555162
34,3.4,0,0.1,-5.192198458277972,0.966748361059384,-0.3381704380583018
34,3.4,1,0.2,-5.159502729373907,0.9767616963950909,-0.23512570309244557
34,3.4,2,0.3,-5.1357633690285,0.9857736913152333,-0.14328472716369106
35,3.5,0,0.1,-5.226150084735882,0.9666182622557765,-0.33951626457909584
35,3.5,1,0.2,-5.182525937419273,0.9772398036844,-0.23023208045366042
35,3.5,2,0.3,-5.149458256500371,0.9863984608819547,-0.13694887471871187
36,3.6,0,0.1,-5.260147781234925,0.9665737311384569,-0.3399769649904269
36,3.6,1,0.2,-5.205000968885602,0.9777756505128053,-0.224750314663291
36,3.6,2,0.3,-5.162526062132893,0.9870172074252199,-0.13067805632521956
37,3.7,0,0.1,-5.294085320948187,0.9666318788563147,-0.3393753971326238
37,3.7,1,0.2,-5.226865590195817,0.9783726768972263,-0.21864621310214696
37,3.7,2,0.3,-5.174974415208275,0.9876288071672564,-0.1244835307538138
38,3.8000000000000003,0,0.1,-5.327837028508879,0.9668115268307735,-0.3375170756069232
38,3.8000000000000003,1,0.2,-5.248054245407046,0.9790342472333512,-0.21188655211228793
38,3.8000000000000003,2,0.3,-5.186811222583669,0.9882329720358465,-0.11836807375394709
39,3.9,0,0.1,-5.361256425192565,0.9671328622058181,-0.3341939668368544
39,3.9,1,0.2,-5.26849829893113,0.9797635092567868,-0.20444053524084255
39,3.9,2,0.3,-5.198043796506098,0.9888302758941888,-0.1123257392242842
40,4.0,0,0.1,-5.394175437305236,0.9676169216660283,-0.32919012112671425
40,4.0,1,0.2,-5.288126448111495,0.9805632287627516,-0.19628149180364912
40,4.0,2,0.3,-5.208678032363327,0.9894221077283781,-0.10634235857229325
41,4.1,0,0.1,-5.4264043632678325,0.9682848911539871,-0.32228925962596416
41,4.1,1,0.2,-5.306865322636274,0.9814356066245601,-0.18738874524779692
41,4.1,2,0.3,-5.218717711072479,0.9900105506291255,-0.10039678709151936
42,4.2,0,0.1,-5.457732798423346,0.9691572154981878,-0.3132843515551348
42,4.2,1,0.2,-5.324640279400823,0.9823820859271291,-0.1777495676454856
42,4.2,2,0.3,-5.228163989841809,0.9905981971677585,-0.09446278769329858
43,4.3,0,0.1,-5.487931711496361,0.9702525184424872,-0.30198913073015027
43,4.3,1,0.2,-5.34137639444711,0.9834031556943716,-0.16736115046287084
43,4.3,2,0.3,-5.237015124941369,0.9911879208818497,-0.08851135099559958
44,4.4,0,0.1,-5.5167568508565905,0.9715863418230642,-0.288251393602293
44,4.4,1,0.2,-5.356999649660725,0.9844981547428858,-0.15623255213615211
44,4.4,2,0.3,-5.245266445048349,0.9917826285967298,-0.08251320106980442
45,4.5,0,0.1,-5.543953626501902,0.9731697265812711,-0.27196775645311627
45,4.5,1,0.2,-5.371438310477559,0.9856650767688249,-0.14438660816833476
45,4.5,2,0.3,-5.25291056824611,0.9923850188096617,-0.0764412319776045
46,4.6000000000000005,0,0.1,-5.569263554223335,0.9750076832865588,-0.253099277214329
46,4.6000000000000005,1,0.2,-5.384624488914833,0.9869003783448674,-0.13186178437273918
46,4.6000000000000005,2,0.3,-5.259937833880665,0.9929973678607813,-0.07027265634555098
47,4.7,0,0.1,-5.592432247160437,0.9770976403989178,-0.23168692937101637
47,4.7,1,0.2,-5.396495879102223,0.9881987967517093,-0.11871390187390182
47,4.7,2,0.3,-5.26633690510863,0.9936213592264528,-0.06399071227964925
48,4.8,0,0.1,-5.6132187835593905,0.9794280144873299,-0.20786536398953967
48,4.8,1,0.2,-5.406997635715585,0.9895531943040088,-0.10501756613361872
48,4.8,2,0.3,-5.27209549058562,0.9942579633950877,-0.057585854769906165
49,4.9,0,0.1,-5.631406065099965,0.9819771089503356,-0.18187281540574043
49,4.9,1,0.2,-5.416084337557681,0.9909544574712738,-0.09086701842096319
49,4.9,2,0.3,-5.2772011343850105,0.9949073678462182,-0.05105643799390131
50,5.0,0,0.1,-5.646811526080697,0.9847125961144721,-0.154054609807322
50,5.0,1,0.2,-5.423721941867362,0.9923914880776176,-0.07637604309681328
50,5.0,2,0.3,-5.281642030641424,0.9955689499426574,-0.04440896256413767
51,5.1000000000000005,0,0.1,-5.65929730690761,0.9875918431334008,-0.1248578082691314
51,5.1000000000000005,1,0.2,-5.429889597754159,0.993851325060074,-0.06167655886796875
51,5.1000000000000005,2,0.3,-5.285407831243997,0.99624128113226,-0.03765800602573124
52,5.2,0,0.1,-5.668778837381161,0.9905632775086027,-0.09481530473551414
52,5.2,1,0.2,-5.434581160940019,0.995319425006055,-0.04691563185859965
52,5.2,2,0.3,-5.288490428069981,0.9969221494973592,-0.030825968259833414
53,5.3,0,0.1,-5.675230763915474,0.9935688424530243,-0.06451926534312614
53,5.3,1,0.2,-5.437806248274477,0.9967801076734144,-0.03225087334457489
53,5.3,2,0.3,-5.290884702359262,0.997608589699225,-0.023942742892808597
54,5.4,0,0.1,-5.678689353011188,0.9965473849343297,-0.03458589095713708
54,5.4,1,0.2,-5.4395906965750545,0.9982171428806904,-0.017844483005777696
54,5.4,2,0.3,-5.292589239812629,0.998296914445542,-0.01704537453367285
55,5.5,0,0.1,-5.679250908847095,0.999438601807061,-0.005615558359073367
55,5.5,1,0.2,-5.439976345869659,0.9996144250585264,-0.0038564929460438574
55,5.5,2,0.3,-5.293607008832303,0.99898274873155,-0.01017769019673768
56,5.6000000000000005,0,0.1,-5.677066285322089,1.0021870115536442,0.021846235250064676
56,5.6000000000000005,1,0.2,-5.439020143001957,1.0009566601754114,0.009562028677017003
56,5.6000000000000005,2,0.3,-5.293945990746598,0.9996610755335817,-0.0033898191429581987
57,5.7,0,0.1,-5.672332129135138,1.004745380009138,0.04734156186950517
57,5.7,1,0.2,-5.436792642039189,1.002229983686118,0.022275009627677003
57,5.7,2,0.3,-5.293619736783055,1.0003263071901567,0.0032625396354380005
58,5.8,0,0.1,-5.6652799254830635,1.0070771289986729,0.0705220365207462
58,5.8,1,0.2,-5.433376045126824,1.003422440132344,0.03416596912365411
58,5.8,2,0.3,-5.292647810965226,1.0009723982907837,0.009719258178284597
59,5.9,0,0.1,-5.656164132490204,1.0091574683722575,0.09115792992859313
59,5.9,1,0.2,-5.428861966879409,1.0045242820464322,0.045140782474150966
59,5.9,2,0.3,-5.291056066313227,1.0015930121499392,0.015917446519990636
60,6.0,0,0.1,-5.645250653395351,1.0109732483400793,0.10913479094853112
60,6.0,1,0.2,-5.423349110315329,1.0055280803204325,0.05512856564079646
60,6.0,2,0.3,-5.288876698994868,1.0021817438654554,0.02179367318358779
61,6.1000000000000005,0,0.1,-5.632806646858919,1.012521755353321,0.12444006536432117
61,6.1000000000000005,1,0.2,-5.416941015329074,1.0064286707539434,0.06408094986255684
61,6.1000000000000005,2,0.3,-5.2861480350061205,1.002732390180734,0.027286639887478113
62,6.2,0,0.1,-5.619092303597793,1.0138088162509766,0.13714343261125578
62,6.2,1,0.2,-5.409743992221326,1.0072229839213758,0.07197023107747416
62,6.2,2,0.3,-5.282914027093446,1.003239242958136,0.032340079126749306
63,6.3,0,0.1,-5.604354822936145,1.014846612781554,0.14737480661648536
63,6.3,1,0.2,-5.401865297399471,1.007909813408835,0.0787869482185502
63,6.3,2,0.3,-5.279223472779984,1.0036973727944434,0.0369055431346156
64,6.4,0,0.1,-5.588824488943347,1.0156515563580344,0.15530333992797823
64,6.4,1,0.2,-5.39341155995389,1.008489571189158,0.08453737445581266
64,6.4,2,0.3,-5.275129001036195,1.0041028655453708,0.04094471743789164
65,6.5,0,0.1,-5.572712520985083,1.0162424656300844,0.16111967958264253
65,6.5,1,0.2,-5.384487435904546,1.00896406276197,0.0892412404934365
65,6.5,2,0.3,-5.270685907053049,1.004452979160052,0.04443093983145923
66,6.6000000000000005,0,0.1,-5.556210269281051,1.0166391659539873,0.16502251704031767
66,6.6000000000000005,1,0.2,-5.375194454597994,1.0093362951248668,0.09292981306551823
66,6.6000000000000005,2,0.3,-5.265950933825102,1.0047462009276393,0.04734973227947112
67,6.7,0,0.1,-5.539489325384558,1.016861521314936,0.1672094389649287
67,6.7,1,0.2,-5.365630025970674,1.0096103139470873,0.09564428627320465
67,6.7,2,0.3,-5.2609811005439795,1.0049822033865077,0.04969833281122344
68,6.8,0,0.1,-5.522702187172467,1.0169288339952316,0.16787138212091493
68,6.8,1,0.2,-5.355886591014129,1.0097910567599053,0.09743434956544873
68,6.8,2,0.3,-5.255832660075508,1.005161716461876,0.05148440468471645
69,6.9,0,0.1,-5.505983220607969,1.0168595106441034,0.16718966564497695
69,6.9,1,0.2,-5.3460509124035696,1.009884207873006,0.09835678610559509
69,6.9,2,0.3,-5.250560234687608,1.0052863490824269,0.052724253878997096
70,7.0,0,0.1,-5.489449763735425,1.016670890845465,0.16533456872544208
70,7.0,1,0.2,-5.336203511075377,1.009896046529807,0.09847401328192652
70,7.0,2,0.3,-5.24521613827195,1.005358401570264,0.05344096415657714
71,7.1000000000000005,0,0.1,-5.4732032997312166,1.0163791554153432,0.16246464004208064
71,7.1000000000000005,1,0.2,-5.3264182541837926,1.009833289058997,0.09785256891584329
71,7.1000000000000005,2,0.3,-5.239849854200559,1.0053807083638338,0.053662840713916964
72,7.2,0,0.1,-5.457330674852973,1.015999264133771,0.15872624878243313
72,7.2,1,0.2,-5.316762090928249,1.0097029344220751,0.09656163255543894
72,7.2,2,0.3,-5.234507610001276,1.0053565394306938,0.05342244199282772
73,7.3,0,0.1,-5.441905354054016,1.015544905144263,0.15425320798957698
73,7.3,1,0.2,-5.307294919066834,1.0095121272878635,0.09467171861414803
73,7.3,2,0.3,-5.229231979896877,1.005289570745338,0.05275630104399039
74,7.4,0,0.1,-5.426988699965068,1.015028462618192,0.14916654088947742
74,7.4,1,0.2,-5.298069552017454,1.0092680519081685,0.09225367049379991
74,7.4,2,0.3,-5.22406145628534,1.0051839138369574,0.05170523611536887
75,7.5,0,0.1,-5.412631242073516,1.014461021231966,0.1435745789155179
75,7.5,1,0.2,-5.289131749545595,1.0089778638931122,0.0893780247185919
75,7.5,2,0.3,-5.219029958881922,1.0050441766427454,0.05031497403417813
76,7.6000000000000005,0,0.1,-5.398873884758561,1.0138524252158647,0.13757357314955349
76,7.6000000000000005,1,0.2,-5.28052027749895,1.0086486574357194,0.0861147204664454
76,7.6000000000000005,2,0.3,-5.214166288644017,1.004875517080589,0.04863670237905434
77,7.7,0,0.1,-5.385748995147264,1.0132113990361862,0.13124889611297033
77,7.7,1,0.2,-5.272266974355691,1.008287455541689,0.08253303143258812
77,7.7,2,0.3,-5.209493573284,1.0046836495185378,0.04672715360016805
78,7.8,0,0.1,-5.373281319674295,1.0125457209501103,0.12467675472969164
78,7.8,1,0.2,-5.26439682200154,1.0079012034085801,0.07870152354151144
78,7.8,2,0.3,-5.205028782333106,1.004474772980374,0.04464790950893709
79,7.9,0,0.1,-5.36148870163097,1.0118624250962474,0.11792618043324703
79,7.9,1,0.2,-5.256928040355055,1.0074967425641088,0.07468781646485527
79,7.9,2,0.3,-5.200782404515856,1.0042554064546787,0.042463778172505455
80,8.0,0,0.1,-5.350382606115402,1.011167997143919,0.11106095515567777
80,8.0,1,0.2,-5.249872244426385,1.0070807467047709,0.0705579592866992
80,8.0,2,0.3,-5.196758374549676,1.0040321372457621,0.04024029966180024
81,8.1,0,0.1,-5.33996849582644,1.0104685258680848,0.10414110288961924
81,8.1,1,0.2,-5.24323471280885,1.0066596088496003,0.06637531617534466
81,8.1,2,0.3,-5.192954310926271,1.0038113082568667,0.038040636234049206
82,8.2,0,0.1,-5.330246132305415,1.0097697792369393,0.09722363521024881
82,8.2,1,0.2,-5.237014814962604,1.0062392815782935,0.06219897846246014
82,8.2,2,0.3,-5.189362085681043,1.0035986850190062,0.03592225245228077
83,8.3,0,0.1,-5.321209894921477,1.0090771874288065,0.09036237383938199
83,8.3,1,0.2,-5.2312066301333235,1.0058250850387898,0.05808184829280722
83,8.3,2,0.3,-5.185968699752934,1.003399149980178,0.03393385928108957
84,8.4,0,0.1,-5.312849209398711,1.008395733661369,0.08360685522766283
84,8.4,1,0.2,-5.22579976545171,1.0054215081543187,0.05406864681613241
84,8.4,2,0.3,-5.182757392799939,1.0032164687230314,0.03211306952994886
85,8.5,0,0.1,-5.3051491581262304,1.0077297729043337,0.0770005127248033
85,8.5,1,0.2,-5.220780349277919,1.0050320345466086,0.050194161737913315
85,8.5,2,0.3,-5.179708883081742,1.0030531611493911,0.030485097181971562
86,8.6,0,0.1,-5.298091308967188,1.0070828144756703,0.07057849159042309
86,8.6,1,0.2,-5.216132144326809,1.0046590246132505,0.04648204951109863
86,8.6,2,0.3,-5.176802617472395,1.0029104928934538,0.029062656093463805
87,8.700000000000001,0,0.1,-5.291654754154203,1.0064573139471162,0.06436554812984682
87,8.700000000000001,1,0.2,-5.2118376999238585,1.004303678743371,0.0429444440295062
87,8.700000000000001,2,0.3,-5.174017916164706,1.002788582189906,0.02784701307689335
88,8.8,0,0.1,-5.285817304475115,1.0058545207895506,0.05837449679088301
88,8.8,1,0.2,-5.207879449183045,1.00396609496166,0.039582507408138096
88,8.8,2,0.3,-5.171334919255596,1.0026865993663907,0.02682996909110012
89,8.9,0,0.1,-5.280556745017187,1.0052744204957784,0.052605594579278235
89,8.9,1,0.2,-5.204240658017002,1.003645419604013,0.03638791166042501
89,8.9,2,0.3,-5.1687352776089455,1.0026030236450219,0.02599641646650506
90,9.0,0,0.1,-5.2758520346378885,1.00471579490552,0.047047103792987766
90,9.0,1,0.2,-5.200906148840566,1.0033400748366883,0.03334509176435863
90,9.0,2,0.3,-5.166202570488963,1.0025359171320951,0.02532707119982556
91,9.1,0,0.1,-5.271684326721826,1.0041764048886488,0.04167707916062483
91,9.1,1,0.2,-5.197862749842435,1.003048034838573,0.03043398998131341
91,9.1,2,0.3,-5.16372246956307,1.002483178920247,0.024801009258928006
92,9.200000000000001,0,0.1,-5.268037704691601,1.0036532790457542,0.03646622030225314
92,9.200000000000001,1,0.2,-5.195099455706517,1.002767115552247,0.02763294135918098
92,9.200000000000001,2,0.3,-5.161282696781679,1.0024427514489342,0.02439772781390702
93,9.3,0,0.1,-5.264899559374839,1.0031430744495395,0.03138145316762053
93,9.3,1,0.2,-5.19260732142314,1.0024952422312912,0.024921342833765882
93,9.3,2,0.3,-5.158872839064612,1.0024127637580884,0.02409857717067263
94,9.4,0,0.1,-5.262260580675937,1.0026424638682763,0.026389786989016267
94,9.4,1,0.2,-5.190379141277762,1.002230664383526,0.02228180145378297
94,9.4,2,0.3,-5.1564840855956176,1.0023916088136813,0.02388753468994595
95,9.5,0,0.1,-5.260114385075565,1.0021485003266524,0.021461956003721104
95,9.5,1,0.2,-5.18840898558683,1.0019720977228148,0.019701556909321807
95,9.5,2,0.3,-5.154108946367895,1.0023779621053646,0.023751392277224864
96,9.6,0,0.1,-5.258456844964158,1.00165891459033,0.01657540111406958
96,9.6,1,0.2,-5.186691675831991,1.0017187851756995,0.017173097548388645
96,9.6,2,0.3,-5.151740997268354,1.0023707549052414,0.02367949099540753
97,9.700000000000001,0,0.1,-5.257285218672195,1.0011723129141765,0.01171626291963418
97,9.700000000000001,1,0.2,-5.1852222745380985,1.001470481392942,0.01469401293892482
97,9.700000000000001,2,0.3,-5.149374681180076,1.0023691180238457,0.02366316088278497
98,9.8,0,0.1,-5.256597196768323,1.0006882586452335,0.006880219038718518
98,9.8,1,0.2,-5.1839956516703065,1.0012273754773129,0.012266228677919643
98,9.8,2,0.3,-5.147005178940813,1.0023723117282854,0.02369502239262475
99,9.9,0,0.1,-5.256389979339743,1.0002072388995944,0.0020721742857965427
99,9.9,1,0.2,-5.18300616798559,1.000989973385202,0.009894836847168555
99,9.9,2,0.3,-5.144628349675079,1.002379656163654,0.023768292657342455
100,10.0,0,0.1,-5.256659482136808,0.9997305335155523,-0.0026950279706472553
100,10.0,1,0.2,-5.182247491643859,1.0007589642094215,0.007586763417304381
100,10.0,2,0.3,-5.142240727092487,1.0023904752232824,0.023876225825922942
101,10.1,0,0.1,-5.257399740596152,0.9992600154643536,-0.007402584593441145
101,10.1,1,0.2,-5.181712541139088,1.0005350936163102,0.005349505047709277
101,10.1,2,0.3,-5.139839546666749,1.0024040655682434,0.02401180425738234
102,10.200000000000001,0,0.1,-5.258602545180518,0.9987979184951307,-0.012028045843663732
102,10.200000000000001,1,0.2,-5.181393528099796,1.0003190639293633,0.0031901303929248825
102,10.200000000000001,2,0.3,-5.137422768702876,1.0024197007258169,0.02416777963872151
103,10.3,0,0.1,-5.260257304885246,0.9983466086552397,-0.016547597047278432
103,10.3,1,0.2,-5.181282059553978,1.000111474758667,0.0011146854581767268
103,10.3,2,0.3,-5.13498905585019,1.0024366767357369,0.024337128526861294
104,10.4,0,0.1,-5.262351103353967,0.9979083919982276,-0.020937984687208273
104,10.4,1,0.2,-5.1813692517327645,0.9999128116223409,-0.0008719217878638861
104,10.4,2,0.3,-5.132537663265674,1.0024543997040265,0.024513925845166627
105,10.5,0,0.1,-5.2648688878775225,0.9974853824374318,-0.025177845235555642
105,10.5,1,0.2,-5.181645806567603,0.9997234834029246,-0.0027655483483890564
105,10.5,2,0.3,-5.130068208067765,1.0024725068138212,0.024694551979083188
106,10.6,0,0.1,-5.267793718171001,0.9970794428555507,-0.029248302934785746
106,10.6,1,0.2,-5.18210200743351,0.9995439031778862,-0.004562008659068101
106,10.6,2,0.3,-5.127580303388053,1.0024910020827085,0.024879046797119473
107,10.700000000000001,0,0.1,-5.271107000132657,0.9966922008999293,-0.03313281961656098
107,10.700000000000001,1,0.2,-5.182727601833221,0.9993746012436657,-0.006255943997110958
107,10.700000000000001,2,0.3,-5.125073070223937,1.0025103789016692,0.02507233164116016
108,10.8,0,0.1,-5.2747886390781265,0.9963251299777345,-0.03681638945469259
108,10.8,1,0.2,-5.1835115547612265,0.9992163542828064,-0.007839529280051521
108,10.8,2,0.3,-5.122544573395424,1.002531696172561,0.025284968285133137
109,10.9,0,0.1,-5.278817065111351,0.995979677190197,-0.04028426033224634
109,10.9,1,0.2,-5.184441676215504,0.9990703109746017,-0.009301214542771807
109,10.9,2,0.3,-5.119991259562091,1.0025565763152213,0.025533138333333573
110,11.0,0,0.1,-5.283169107200435,0.9956574143228805,-0.043520420890841446
110,11.0,1,0.2,-5.185504148000219,0.9989380924385898,-0.010624717847154169
110,11.0,2,0.3,-5.117407497557951,1.0025871027938351,0.02583762004139354
111,11.1,0,0.1,-5.2878197184778895,0.9953601860705985,-0.046506112774542696
111,11.1,1,0.2,-5.186682996248159,0.9988218463206987,-0.011788482479397941
111,11.1,2,0.3,-5.114785327123877,1.0026256113298482,0.026221704340745427
112,11.200000000000001,0,0.1,-5.292741579590771,0.995090231398171,-0.04921861112881772
112,11.200000000000001,1,0.2,-5.187959574139924,0.998724236587173,-0.012765778917653665
112,11.200000000000001,2,0.3,-5.11211450720651,1.0026743897342882,0.026708199173670243
113,11.3,0,0.1,-5.297904626461572,0.9948502587466694,-0.05163046870801065
113,11.3,1,0.2,-5.189312131053393,0.9986483573793753,-0.013525569134689212
113,11.3,2,0.3,-5.109382919506235,1.002735321885268,0.027315877002749386
114,11.4,0,0.1,-5.303275561485326,0.9946434626598873,-0.0537093502375365
114,11.4,1,0.2,-5.1907155470788675,0.9985975683022683,-0.014034160254743406
114,11.4,2,0.3,-5.106577331927541,1.0028095269227213,0.02805587578693657
