  -0.21382E-03   0.72710E-04   0.25108E-03   0.28660E-03   0.26819E-03   0.20240E-03   0.35987E-04  -0.48247E-03  -0.17032E-02  -0.28522E-02  -0.16493E-02   0.41050E-02   0.14620E-01   0.27689E-01   0.39928E-01   0.48370E-01   0.51216E-01   0.47794E-01   0.38578E-01   0.25619E-01   0.12572E-01   0.33275E-02  -0.33818E-03   0.83674E-04   0.14283E-02   0.17457E-02   0.12803E-02   0.79465E-03   0.21358E-03  -0.46616E-03  -0.36730E-03   0.43914E-03
  -0.70305E-03  -0.19677E-04   0.70456E-03   0.90035E-03   0.80781E-03   0.64476E-03   0.39409E-03  -0.45345E-03  -0.29832E-02  -0.63548E-02  -0.61051E-02   0.29078E-02   0.22079E-01   0.47517E-01   0.72210E-01   0.89428E-01   0.94799E-01   0.86819E-01   0.67165E-01   0.41231E-01   0.17285E-01   0.27749E-02  -0.44868E-03   0.27576E-02   0.55405E-02   0.51037E-02   0.32645E-02   0.17456E-02   0.11017E-04  -0.15596E-02  -0.57994E-03   0.15265E-02
  -0.10743E-02  -0.84477E-03   0.80389E-03   0.15521E-02   0.13849E-02   0.10514E-02   0.10945E-02   0.11281E-02  -0.25979E-03  -0.40037E-02  -0.77571E-02  -0.68765E-02   0.14837E-02   0.15883E-01   0.31454E-01   0.42604E-01   0.45405E-01   0.38887E-01   0.25537E-01   0.10896E-01   0.13588E-02   0.31003E-03   0.53723E-02   0.10222E-01   0.10344E-01   0.68031E-02   0.32840E-02   0.81672E-03  -0.15775E-02  -0.22478E-02   0.85837E-03   0.26515E-02
  -0.52184E-03  -0.24452E-02  -0.21779E-03   0.18360E-02   0.20114E-02   0.12989E-02   0.14225E-02   0.27338E-02   0.39720E-02   0.31976E-02  -0.49762E-03  -0.56438E-02  -0.97119E-02  -0.11332E-01  -0.10975E-01  -0.10081E-01  -0.97336E-02  -0.97552E-02  -0.86418E-02  -0.45325E-02   0.30260E-02   0.11713E-01   0.17209E-01   0.16458E-01   0.10697E-01   0.42969E-02   0.96544E-04  -0.23621E-02  -0.31097E-02  -0.13002E-03   0.37704E-02   0.23838E-02
   0.13178E-02  -0.31362E-02  -0.26658E-02   0.59806E-03   0.21585E-02   0.14112E-02   0.86067E-03   0.24745E-02   0.58852E-02   0.91409E-02   0.10310E-01   0.84903E-02   0.43011E-02  -0.62047E-03  -0.45701E-02  -0.62822E-02  -0.49739E-02  -0.35966E-03   0.70860E-02   0.15723E-01   0.22702E-01   0.24905E-01   0.20856E-01   0.12271E-01   0.32396E-02  -0.28940E-02  -0.54089E-02  -0.44637E-02   0.25446E-03   0.53222E-02   0.38612E-02   0.11124E-03
   0.22381E-02  -0.21065E-03  -0.37857E-02  -0.26808E-02   0.51658E-03   0.74279E-03  -0.51242E-03  -0.23036E-03   0.30649E-02   0.85429E-02   0.14262E-01   0.18661E-01   0.21197E-01   0.22273E-01   0.22871E-01   0.24013E-01   0.26216E-01   0.29128E-01   0.31447E-01   0.31281E-01   0.27023E-01   0.18502E-01   0.75925E-02  -0.25038E-02  -0.89684E-02  -0.10343E-01  -0.61062E-02   0.24648E-02   0.87502E-02   0.51595E-02  -0.16189E-02  -0.58431E-03
   0.42069E-03   0.39175E-02  -0.19320E-03  -0.33671E-02  -0.23166E-02  -0.14791E-02  -0.27562E-02  -0.47153E-02  -0.43474E-02  -0.71379E-03   0.53554E-02   0.12300E-01   0.18796E-01   0.24078E-01   0.27842E-01   0.29918E-01   0.30000E-01   0.27593E-01   0.22241E-01   0.13991E-01   0.38328E-02  -0.62978E-02  -0.14064E-01  -0.17351E-01  -0.14461E-01  -0.48017E-02   0.79038E-02   0.13618E-01   0.53518E-02  -0.54524E-02  -0.23753E-02   0.13369E-02
  -0.19631E-02   0.18366E-02   0.31575E-02   0.36681E-02  -0.42233E-03  -0.12430E-02  -0.33799E-02  -0.73194E-02  -0.11634E-01  -0.14117E-01  -0.13850E-01  -0.11352E-01  -0.78981E-02  -0.47987E-02  -0.30604E-02  -0.33403E-02  -0.58671E-02  -0.10364E-01  -0.15988E-01  -0.21428E-01  -0.25165E-01  -0.25663E-01  -0.21326E-01  -0.10850E-01   0.44638E-02   0.17219E-01   0.16543E-01   0.12449E-02  -0.99279E-02  -0.51682E-02   0.27693E-02   0.43976E-03
